baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
ABCA1	917.13437536957	1.16863745904641	0.303386292116571	3.85197844930113	0.000117167336575092	0.00428130553197618	shIFI6_Day2_vs_shSCR_Day2	ABCA1	ABCA1	2.24799286891315
ABCA12	71.0339190005321	6.71128759841116	1.66881436442278	4.02159026281663	5.78065482985386e-05	0.00257355417468178	shIFI6_Day2_vs_shSCR_Day2	ABCA12	ABCA12	104.784941833204
ABCA13	134.833873217183	-1.27362640962919	0.377200032835493	-3.376527833402	0.00073406944515245	0.0148278199657717	shIFI6_Day2_vs_shSCR_Day2	ABCA13	ABCA13	0.413618778224762
ABCA7	623.361861629417	1.05705167665634	0.307556809284122	3.43693147004863	0.000588344442945774	0.0125900835007719	shIFI6_Day2_vs_shSCR_Day2	ABCA7	ABCA7	2.08067506050913
ABCB1	215.864023099923	1.58006067176514	0.374563959488381	4.21840017369359	2.46041859338461e-05	0.0013235855995593	shIFI6_Day2_vs_shSCR_Day2	ABCB1	ABCB1	2.98982423007836
ABCB9	191.450263915946	2.25389695451434	0.387211076261814	5.82084835039781	5.85496760613916e-09	4.31957205342447e-06	shIFI6_Day2_vs_shSCR_Day2	ABCB9	ABCB9	4.76969479842379
ABCG1	392.368218688178	1.37852538918013	0.406701327615356	3.38952763509022	0.000700131515797589	0.014310207881599	shIFI6_Day2_vs_shSCR_Day2	ABCG1	ABCG1	2.60002480883235
ABHD3	367.728298885012	1.08195729376098	0.292688927876243	3.69661162658829	0.000218496210044354	0.00664720007976728	shIFI6_Day2_vs_shSCR_Day2	ABHD3	ABHD3	2.11690612478333
ABHD4	451.574306376884	1.25020762241072	0.257577005745179	4.85372371960696	1.211645099563e-06	0.000166124048916191	shIFI6_Day2_vs_shSCR_Day2	ABHD4	ABHD4	2.37875653909834
ABLIM3	17.8672229193253	2.27267181372257	0.764609101207788	2.9723316268831	0.00295547264797966	0.0384401864873815	shIFI6_Day2_vs_shSCR_Day2	ABLIM3	ABLIM3	4.8321720193015
ACACB	13.5283716339522	2.9163530100314	0.956259737691212	3.04974986929035	0.0022903202662004	0.0328250988753402	shIFI6_Day2_vs_shSCR_Day2	ACACB	ACACB	7.54935301657939
ACAN	166.084939439438	3.92440888441386	0.779477055380638	5.03466889413117	4.78675480958937e-07	8.72484614881977e-05	shIFI6_Day2_vs_shSCR_Day2	ACAN	ACAN	15.1832516253256
ACER2	177.275224401556	2.99515123484295	0.738093824793363	4.05795460445896	4.95043873637605e-05	0.0022799397584294	shIFI6_Day2_vs_shSCR_Day2	ACER2	ACER2	7.97315786904922
ACOX2	19.2500172484633	2.36892533646839	0.731755542201755	3.23731792907316	0.0012065890584919	0.0207240153963117	shIFI6_Day2_vs_shSCR_Day2	ACOX2	ACOX2	5.1655620619065
ACTA2	442.441967091113	1.55785514482044	0.285907141670633	5.44881507932076	5.07064993706063e-08	1.74576843277512e-05	shIFI6_Day2_vs_shSCR_Day2	ACTA2	ACTA2	2.94415809847709
ADM	51.5132426111688	3.56501807208698	0.633952861409038	5.62347500753177	1.87153851058384e-08	9.06117067014858e-06	shIFI6_Day2_vs_shSCR_Day2	ADM	ADM	11.8352483286748
ADM2	175.836547453063	2.44108274839907	0.708897196133044	3.44349330440988	0.000574250812941538	0.0123911808424836	shIFI6_Day2_vs_shSCR_Day2	ADM2	ADM2	5.43049138630188
ADM5	84.9584014927355	-1.19054270803084	0.329855632769474	-3.60928415269135	0.000307043135231759	0.0081595528201469	shIFI6_Day2_vs_shSCR_Day2	ADM5	ADM5	0.438138012411756
ADRA2A	36.8364679404405	3.84535625168775	0.789094564793543	4.87312474734107	1.09846811264567e-06	0.000156133637332288	shIFI6_Day2_vs_shSCR_Day2	ADRA2A	ADRA2A	14.3736668872677
ADRB1	38.3686926621764	2.74065916057484	0.70847714114763	3.86838050432421	0.000109560605076811	0.00408034243859383	shIFI6_Day2_vs_shSCR_Day2	ADRB1	ADRB1	6.68375643476627
ADRB2	75.3741494070879	2.4579717686207	0.531810489100621	4.62189411265193	3.80252102343003e-06	0.000348594427313618	shIFI6_Day2_vs_shSCR_Day2	ADRB2	ADRB2	5.49443741476265
AEN	1538.14774322288	1.82316815160024	0.497351295762074	3.66575530643116	0.000246609643228349	0.00710171598984538	shIFI6_Day2_vs_shSCR_Day2	AEN	AEN	3.53857415158258
AGRN	238.375084077349	2.25114632209639	0.4436080234146	5.07462940992041	3.8825192774911e-07	7.42615693409502e-05	shIFI6_Day2_vs_shSCR_Day2	AGRN	AGRN	4.76060959485231
AHNAK2	55.7694254243138	1.47574029202136	0.45774977032197	3.22390176402133	0.00126456771984549	0.0214450261500606	shIFI6_Day2_vs_shSCR_Day2	AHNAK2	AHNAK2	2.78126322688021
AHRR	32.6777493402556	1.46090194596989	0.495751351638612	2.94684410065883	0.00321035012119885	0.0409095841516574	shIFI6_Day2_vs_shSCR_Day2	AHRR	AHRR	2.75280410008512
AIF1L	55.5804585096481	2.54166996625083	0.591731976059266	4.29530609986212	1.74452458587561e-05	0.00100850445555861	shIFI6_Day2_vs_shSCR_Day2	AIF1L	AIF1L	5.82262604826676
AKAP2	55.259489217584	2.25641528664845	0.747397200072769	3.01903096028291	0.00253584615581537	0.0351097984736797	shIFI6_Day2_vs_shSCR_Day2	AKAP2	AKAP2	4.77802792849078
AKAP5	124.547701139335	1.81689017322186	0.522192212272517	3.47935133945214	0.000502629150668524	0.0112858455526195	shIFI6_Day2_vs_shSCR_Day2	AKAP5	AKAP5	3.52320927804084
ALDH4A1	505.408978345053	1.22179416063512	0.257540540833149	4.74408478246798	2.09451118626113e-06	0.000229109561876271	shIFI6_Day2_vs_shSCR_Day2	ALDH4A1	ALDH4A1	2.33236594091813
ALDH7A1	39.4905337329415	1.91219460072493	0.574836207365358	3.32650340431594	0.000879429455971417	0.0165004328137606	shIFI6_Day2_vs_shSCR_Day2	ALDH7A1	ALDH7A1	3.76381208492562
ALOX12B	21.506945692651	2.89928976739402	0.780773943348569	3.71335364364184	0.000204530766719578	0.00637584541003304	shIFI6_Day2_vs_shSCR_Day2	ALOX12B	ALOX12B	7.46059021139785
ALOX5AP	62.1439885107925	2.48571438194671	0.439737274436186	5.65272613092395	1.57922827097877e-08	8.28222438186209e-06	shIFI6_Day2_vs_shSCR_Day2	ALOX5AP	ALOX5AP	5.60111629082697
AMZ2P1	124.493088482796	1.28472190544669	0.334519229625942	3.84050240365332	0.000122782770042375	0.00444456415015541	shIFI6_Day2_vs_shSCR_Day2	AMZ2P1	AMZ2P1	2.43635084998449
ANGPT4	19.4572221338882	4.25157342292708	1.0225167552224	4.1579498831805	3.2111644758039e-05	0.00163653194814572	shIFI6_Day2_vs_shSCR_Day2	ANGPT4	ANGPT4	19.0480766085612
ANK1	213.906351140621	4.06415187521489	0.837793880278619	4.85101642645481	1.22830371833743e-06	0.000166930785159665	shIFI6_Day2_vs_shSCR_Day2	ANK1	ANK1	16.727522448283
ANKRA2	263.652656107423	1.36875432986461	0.290112216127927	4.71801686993093	2.3815475004599e-06	0.000249306185301521	shIFI6_Day2_vs_shSCR_Day2	ANKRA2	ANKRA2	2.58247490497055
ANKRD65	21.5812270681856	3.20188723925988	0.936200240342892	3.420088033824	0.000626008736718337	0.0131450388401882	shIFI6_Day2_vs_shSCR_Day2	ANKRD65	ANKRD65	9.20161592233818
ANTXR1	30.2026431710893	3.66609597315673	0.839701155247937	4.365953232581	1.26569560780605e-05	0.000827401774334984	shIFI6_Day2_vs_shSCR_Day2	ANTXR1	ANTXR1	12.6941859249399
AP3B2	29.6312152198072	3.59382397645271	0.923650341330006	3.89089227345253	9.98762703692615e-05	0.00380192397255766	shIFI6_Day2_vs_shSCR_Day2	AP3B2	AP3B2	12.0739345148185
APOBEC3H	88.5956735038047	3.09151123778626	0.611385846095251	5.0565633102743	4.26879198882232e-07	7.87338027176479e-05	shIFI6_Day2_vs_shSCR_Day2	APOBEC3H	APOBEC3H	8.5238856419696
AQP3	98.6540291979611	2.09065956487902	0.394198079148108	5.30357623608185	1.13555748416072e-07	2.98189696645797e-05	shIFI6_Day2_vs_shSCR_Day2	AQP3	AQP3	4.25942759084403
ARC	39.3494209775112	3.75902773795757	0.767565455786531	4.89733834374511	9.7143492240148e-07	0.000142144101500323	shIFI6_Day2_vs_shSCR_Day2	ARC	ARC	13.5387978466242
