baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
GREB1	195.377737761099	-1.62867150838763	0.324327544799082	-5.02168728652566	5.12195264112577e-07	0.000446332978974337	shIFI6_2_Day4_vs_shSCR_Day4	GREB1	GREB1	0.323385857296989
HSPB1	996.4910974999	1.08779639879136	0.223061046820833	4.87667575444087	1.07888561497812e-06	0.000755690798372604	shIFI6_2_Day4_vs_shSCR_Day4	HSPB1	HSPB1	2.12549136629772
ICAM4	56.7982257887738	2.11864641884187	0.493284532522714	4.29497841338522	1.74710335627832e-05	0.00747127858173538	shIFI6_2_Day4_vs_shSCR_Day4	ICAM4	ICAM4	4.34286292957399
IFITM3	172.314194195416	-1.08351276548251	0.251524382768021	-4.30778421383437	1.64898138377955e-05	0.00740242733918491	shIFI6_2_Day4_vs_shSCR_Day4	IFITM3	IFITM3	0.471878463803569
IL17RB	36.2959490039556	2.82183130921425	0.733950559129336	3.84471579742606	0.000120692234646056	0.0325079048008486	shIFI6_2_Day4_vs_shSCR_Day4	IL17RB	IL17RB	7.07059345305603
IRX3	143.440637372543	2.95456343671474	0.666164416721653	4.4351865133458	9.19926083024418e-06	0.00454259499797458	shIFI6_2_Day4_vs_shSCR_Day4	IRX3	IRX3	7.75197241343973
KIAA0226L	99.4075328123942	1.39653891421937	0.325601501184873	4.28910465442367	1.79394832863223e-05	0.00747127858173538	shIFI6_2_Day4_vs_shSCR_Day4	KIAA0226L	KIAA0226L	2.63269230037455
LAT	333.840492201993	1.3423925689426	0.316257492574184	4.24461902235476	2.18965120623382e-05	0.00876688999166155	shIFI6_2_Day4_vs_shSCR_Day4	LAT	LAT	2.53571493866352
LINC00654	54.349631801175	2.12702070619544	0.525007614960338	4.05140924738039	5.09100723006419e-05	0.0167595958013713	shIFI6_2_Day4_vs_shSCR_Day4	LINC00654	LINC00654	4.36814487607426
LTF	139.042987346858	3.7613304788847	1.02153130390726	3.68205111727656	0.000231365004702752	0.0482738194319235	shIFI6_2_Day4_vs_shSCR_Day4	LTF	LTF	13.5604248967934
MGST1	119.449183888915	2.96712240766951	0.361508311298438	8.2076187875527	2.25618208619141e-16	1.11410271416132e-12	shIFI6_2_Day4_vs_shSCR_Day4	MGST1	MGST1	7.81974958176562
MPP6	155.1808553007	1.38768082577881	0.25779099306257	5.38296861846524	7.32673157192455e-08	9.04485012554086e-05	shIFI6_2_Day4_vs_shSCR_Day4	MPP6	MPP6	2.61657720116909
MS4A6A	203.868832277021	1.48754557362137	0.332920851405008	4.46816583384177	7.88931361830761e-06	0.00417401042648604	shIFI6_2_Day4_vs_shSCR_Day4	MS4A6A	MS4A6A	2.80411510975289
MSRB3	68.2210853140011	-3.52303506016907	0.439177158183767	-8.02189957860902	1.04122250635827e-15	3.85616755229786e-12	shIFI6_2_Day4_vs_shSCR_Day4	MSRB3	MSRB3	0.0869882854868528
NEIL1	45.5246621070946	-1.67906748427266	0.439689836787482	-3.81875436680656	0.000134127234777085	0.0348589623857497	shIFI6_2_Day4_vs_shSCR_Day4	NEIL1	NEIL1	0.31228442348895
NUDT16	57.4702715484542	-2.26281707678153	0.599002541668542	-3.77764186188322	0.000158320326035218	0.0381483638915468	shIFI6_2_Day4_vs_shSCR_Day4	NUDT16	NUDT16	0.208364719243074
PCYT1B	111.083292937181	1.91507994357625	0.386241753590421	4.95824163434966	7.11340566417401e-07	0.000585433286161521	shIFI6_2_Day4_vs_shSCR_Day4	PCYT1B	PCYT1B	3.77134711827549
PODXL2	94.145063811846	1.71351049820068	0.305674674779825	5.60566719972763	2.0745424385993e-08	3.07322716854101e-05	shIFI6_2_Day4_vs_shSCR_Day4	PODXL2	PODXL2	3.27957870545507
PTPRM	216.587117750892	-1.22955955814147	0.235647429826502	-5.2177932050723	1.81067455814927e-07	0.000191595235031595	shIFI6_2_Day4_vs_shSCR_Day4	PTPRM	PTPRM	0.426447616646151
PXDN	306.052573079738	-2.13290095556818	0.257277010594918	-8.29028971782649	1.12972953456528e-16	8.367906662525e-13	shIFI6_2_Day4_vs_shSCR_Day4	PXDN	PXDN	0.227998943510183
RAB7B	248.922804395461	2.64150815200341	0.376126997748439	7.02291557855705	2.17285513706155e-12	5.36477933340498e-09	shIFI6_2_Day4_vs_shSCR_Day4	RAB7B	RAB7B	6.23983617473162
RFPL1S	89.0034550338125	1.08324128524161	0.2779045422828	3.89788981620633	9.70345458986674e-05	0.0276436492873627	shIFI6_2_Day4_vs_shSCR_Day4	RFPL1S	RFPL1S	2.11879099944807
RNU1-2	635.021830288794	-23.7893791769868	4.67511730509218	-5.0885095762357	3.6088856105981e-07	0.000356413542902668	shIFI6_2_Day4_vs_shSCR_Day4	RNU1-2	RNU1-2	6.89736627976155e-08
RNU1-4	634.145176383868	-23.6351453088744	4.66673620656407	-5.06459852511697	4.09261931304604e-07	0.000378925390646651	shIFI6_2_Day4_vs_shSCR_Day4	RNU1-4	RNU1-4	7.67559957529383e-08
RYR2	31.5029042333444	1.88559008688082	0.487465811197344	3.86814837793304	0.000109664930082114	0.0300847458191933	shIFI6_2_Day4_vs_shSCR_Day4	RYR2	RYR2	3.69504026837767
SLFN13	915.418973820869	-1.90410675501339	0.226759550934989	-8.39703001334349	4.57913035311686e-17	6.78352370510731e-13	shIFI6_2_Day4_vs_shSCR_Day4	SLFN13	SLFN13	0.267181726441994
SNORD3B-2	328.764111138475	-22.3736955723152	4.03093317059173	-5.55050025030078	2.8485330357335e-08	3.83619712648692e-05	shIFI6_2_Day4_vs_shSCR_Day4	SNORD3B-2	SNORD3B-2	1.84012158142907e-07
STXBP6	39.565494691136	2.91780473362277	0.59927500986341	4.86889105268682	1.12226256002412e-06	0.000755690798372604	shIFI6_2_Day4_vs_shSCR_Day4	STXBP6	STXBP6	7.55695343766149
TCF4	115.258817287564	-2.33849608094574	0.349464711954747	-6.69165154863634	2.20665811282051e-11	4.66991904047471e-08	shIFI6_2_Day4_vs_shSCR_Day4	TCF4	TCF4	0.19771632744153
TES	45.2987476626106	-4.92733835032758	0.801937809414119	-6.14428985949347	8.03220483680407e-10	1.48736353065519e-06	shIFI6_2_Day4_vs_shSCR_Day4	TES	TES	0.0328642221627559
TP53TG1	12.9434339449473	-6.0840969744384	1.60881700293548	-3.78172095604239	0.00015574789262099	0.0381483638915468	shIFI6_2_Day4_vs_shSCR_Day4	TP53TG1	TP53TG1	0.014740231834543
TRIM6	92.1039448010843	1.27719215768141	0.322111040773902	3.96506793003069	7.33750482242825e-05	0.0221832237631535	shIFI6_2_Day4_vs_shSCR_Day4	TRIM6	TRIM6	2.42366811633564
WFS1	44.8848424889089	-1.62220939018106	0.418522964503215	-3.87603435836937	0.00010617269848569	0.0296762708559814	shIFI6_2_Day4_vs_shSCR_Day4	WFS1	WFS1	0.324837615841039
ZNF10	89.2688944163255	1.18620548131374	0.289183745621957	4.10190925068257	4.09754988550034e-05	0.0148051473180005	shIFI6_2_Day4_vs_shSCR_Day4	ZNF10	ZNF10	2.27553453430318
ZNF483	20.9759779775973	2.83574978550934	0.75918040302302	3.73527790524824	0.000187508002094479	0.0420870233792062	shIFI6_2_Day4_vs_shSCR_Day4	ZNF483	ZNF483	7.13913748474942
ZSCAN12	236.437335130557	1.0185114196644	0.233104984336669	4.36932493126525	1.24631207700579e-05	0.00576964597148866	shIFI6_2_Day4_vs_shSCR_Day4	ZSCAN12	ZSCAN12	2.02582762123782
