baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
FCGR2B	148.781224174689	-1.19514051811038	0.31922897663727	-3.74383469414301	0.000181232911831976	0.0425464547791814	shIFI6_2_Day1_vs_shSCR_Day1	FCGR2B	FCGR2B	0.436743907147128
FNBP1L	209.383189052685	-1.00616867074743	0.271355609451045	-3.70793392767123	0.000208957156536482	0.0452483208539128	shIFI6_2_Day1_vs_shSCR_Day1	FNBP1L	FNBP1L	0.497866665733865
GGH	120.24859440598	1.48397972284465	0.269486825462231	5.50668746162003	3.65648569898467e-08	3.19427491265084e-05	shIFI6_2_Day1_vs_shSCR_Day1	GGH	GGH	2.79719285050671
GOLM1	62.5711003391697	1.47293193870673	0.359359287278696	4.09877242873208	4.15347162834276e-05	0.0130659910484407	shIFI6_2_Day1_vs_shSCR_Day1	GOLM1	GOLM1	2.77585447986121
GPHN	124.827260666353	-1.99231557976355	0.256327229477919	-7.77254755111834	7.69231132398827e-15	2.01653941358352e-11	shIFI6_2_Day1_vs_shSCR_Day1	GPHN	GPHN	0.251335161222855
GREB1	195.377737761099	-1.61193285707876	0.298551026188142	-5.39918712609932	6.69435208317734e-08	5.26477319581482e-05	shIFI6_2_Day1_vs_shSCR_Day1	GREB1	GREB1	0.327159743499884
HSPB1	996.4910974999	1.08997643753475	0.214803865448536	5.07428688612631	3.88951869910739e-07	0.000244712958473041	shIFI6_2_Day1_vs_shSCR_Day1	HSPB1	HSPB1	2.12870559805727
IL17RB	36.2959490039556	3.51358170602104	0.691345972141628	5.08223356698931	3.7302232898981e-07	0.000244469508861697	shIFI6_2_Day1_vs_shSCR_Day1	IL17RB	IL17RB	11.420720041909
KIAA0226L	99.4075328123942	1.35623012297695	0.269567971728252	5.03112485612403	4.87610454768822e-07	0.000294985570886877	shIFI6_2_Day1_vs_shSCR_Day1	KIAA0226L	KIAA0226L	2.56015316282923
KIAA1804	27.2593743856426	-1.67785443935237	0.434441434921378	-3.86209579584878	0.000112418465800235	0.0294705008095317	shIFI6_2_Day1_vs_shSCR_Day1	KIAA1804	KIAA1804	0.31254710848119
KIF13A	93.0605526075125	-2.73270012564076	0.439003700854029	-6.2247769673117	4.8224152816272e-10	6.32098083039286e-07	shIFI6_2_Day1_vs_shSCR_Day1	KIF13A	KIF13A	0.150444145879081
KLHL13	36.5367029447316	-5.10237962837104	0.862759414326975	-5.91402370538179	3.33849805360224e-09	4.03932583731612e-06	shIFI6_2_Day1_vs_shSCR_Day1	KLHL13	KLHL13	0.0291092276541989
KLHL33	88.5827568266394	-1.47225094589932	0.302714149213892	-4.8635022502997	1.15326713861653e-06	0.000625508235286187	shIFI6_2_Day1_vs_shSCR_Day1	KLHL33	KLHL33	0.360419520160625
LILRA2	126.047256366507	-1.42564989742942	0.335796287130704	-4.24557969241187	2.18028998057871e-05	0.00779404116011874	shIFI6_2_Day1_vs_shSCR_Day1	LILRA2	LILRA2	0.372251638108059
LINC00654	54.349631801175	1.74302910960422	0.440462198012398	3.95727287714973	7.58103116248014e-05	0.0216803707553909	shIFI6_2_Day1_vs_shSCR_Day1	LINC00654	LINC00654	3.347372510791
LOX	578.34571758088	1.09560052562085	0.244464266787701	4.48163872788942	7.4072058395094e-06	0.00314886326080117	shIFI6_2_Day1_vs_shSCR_Day1	LOX	LOX	2.13702017127469
MGST1	119.449183888915	2.17769510376213	0.285181033049916	7.63618491900533	2.23752892358654e-14	5.02772749129896e-11	shIFI6_2_Day1_vs_shSCR_Day1	MGST1	MGST1	4.52430159363657
MPP6	155.1808553007	1.37008224649314	0.219186835377111	6.25075061709757	4.08484680681752e-10	5.84095958403935e-07	shIFI6_2_Day1_vs_shSCR_Day1	MPP6	MPP6	2.58485301676598
MSRB3	68.2210853140011	-3.34382960248622	0.355975608161962	-9.3934233858092	5.80811235656347e-21	4.56778996281934e-17	shIFI6_2_Day1_vs_shSCR_Day1	MSRB3	MSRB3	0.098493368175701
MTSS1	199.351480442499	-1.36319386828758	0.333971512318873	-4.08176691126282	4.46946097697309e-05	0.0137843434719235	shIFI6_2_Day1_vs_shSCR_Day1	MTSS1	MTSS1	0.388720778422044
NCAM1	690.068382606846	-1.69263304236773	0.286868344395472	-5.90038279035172	3.62659178649909e-09	4.07447587213173e-06	shIFI6_2_Day1_vs_shSCR_Day1	NCAM1	NCAM1	0.309361797585834
NCR3LG1	479.86318690171	1.20960938237966	0.27210155307559	4.44543358428986	8.77147771465038e-06	0.00363069928878252	shIFI6_2_Day1_vs_shSCR_Day1	NCR3LG1	NCR3LG1	2.31275009321776
NEFH	366.633387065609	1.10085836177684	0.228205912945797	4.82396949126516	1.40728952828098e-06	0.000737841899677717	shIFI6_2_Day1_vs_shSCR_Day1	NEFH	NEFH	2.14482265290063
PALLD	51.4520265098772	-3.61420392221114	0.969269320656809	-3.72879224090373	0.000192399692584209	0.0438587647051742	shIFI6_2_Day1_vs_shSCR_Day1	PALLD	PALLD	0.0816612848845898
PKNOX2	23.7779116483444	-3.72527328226793	1.00231715058815	-3.71666121853942	0.000201872843916592	0.0447219431262546	shIFI6_2_Day1_vs_shSCR_Day1	PKNOX2	PKNOX2	0.0756103067498362
PODXL2	94.145063811846	1.95997968167233	0.284988557884098	6.87739780229854	6.0955721676319e-12	1.06530282916314e-08	shIFI6_2_Day1_vs_shSCR_Day1	PODXL2	PODXL2	3.89056499613503
PRKAR2B	25.1823662958639	-2.78231983413981	0.716869583927622	-3.88120781871633	0.000103938973495974	0.02770942566302	shIFI6_2_Day1_vs_shSCR_Day1	PRKAR2B	PRKAR2B	0.145357776945728
PTPRM	216.587117750892	-1.11104256330185	0.221350713609357	-5.01937646906636	5.18394684262055e-07	0.000301993703287328	shIFI6_2_Day1_vs_shSCR_Day1	PTPRM	PTPRM	0.462959352542458
PXDN	306.052573079738	-2.57141350509721	0.244682649996416	-10.5091779295952	7.83737232193451e-26	1.23274029251708e-21	shIFI6_2_Day1_vs_shSCR_Day1	PXDN	PXDN	0.168239281023825
RAB38	82.2612452445341	1.49746121399109	0.400455343590617	3.73939625967867	0.000184462753524186	0.0426678625026754	shIFI6_2_Day1_vs_shSCR_Day1	RAB38	RAB38	2.82345417029418
RAB7B	248.922804395461	2.20147351983591	0.332409912571423	6.62276736215829	3.52535621980649e-11	5.54503279813363e-08	shIFI6_2_Day1_vs_shSCR_Day1	RAB7B	RAB7B	4.59948878374916
RASGRP4	263.144704596127	-1.10128619314775	0.261835850145701	-4.20601759665427	2.59910005133502e-05	0.00869813717179757	shIFI6_2_Day1_vs_shSCR_Day1	RASGRP4	RASGRP4	0.466100771784625
SLFN13	915.418973820869	-1.84017549066789	0.223538682174093	-8.23202263147797	1.84078465094461e-16	7.23842544367695e-13	shIFI6_2_Day1_vs_shSCR_Day1	SLFN13	SLFN13	0.279287809641913
ST6GALNAC3	18.9536364466366	-2.99124308495415	0.764775138415883	-3.91127134591491	9.18115517425069e-05	0.0257875695956766	shIFI6_2_Day1_vs_shSCR_Day1	ST6GALNAC3	ST6GALNAC3	0.125761036215841
SYTL4	61.3044170857333	-1.72613032901658	0.442543335898755	-3.90047751032338	9.60031445129489e-05	0.0264918150884943	shIFI6_2_Day1_vs_shSCR_Day1	SYTL4	SYTL4	0.302261612260141
TCF4	115.258817287564	-2.95607316237237	0.343762293474163	-8.59917803228917	8.02890545429438e-18	4.20955512968654e-14	shIFI6_2_Day1_vs_shSCR_Day1	TCF4	TCF4	0.128864504669237
TES	45.2987476626106	-3.43458766900408	0.437104905832164	-7.85758206594658	3.91619425422827e-15	1.23195638849513e-11	shIFI6_2_Day1_vs_shSCR_Day1	TES	TES	0.09248814922516
UBE2E2	66.6818836966236	1.49300895328931	0.373136885487559	4.00123657391433	6.3012319037309e-05	0.0183540882618117	shIFI6_2_Day1_vs_shSCR_Day1	UBE2E2	UBE2E2	2.81475421881276
WFS1	44.8848424889089	-1.98930148098532	0.423488648297753	-4.69741394245508	2.63476137071797e-06	0.00128897243288017	shIFI6_2_Day1_vs_shSCR_Day1	WFS1	WFS1	0.251860803075966
ZNF483	20.9759779775973	2.29235120384545	0.600743012393157	3.81585995434802	0.000135709462530897	0.0344286150991689	shIFI6_2_Day1_vs_shSCR_Day1	ZNF483	ZNF483	4.89853790472059
