baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
GGH	120.24859440598	1.35980967738562	0.309252457339582	4.39708608650584	1.09713838591657e-05	0.0063206926082929	shIFI6_Day1_vs_shSCR_Day1	GGH	GGH	2.56651319430711
HSPB1	996.4910974999	1.1220093694278	0.187801166209157	5.97445368458578	2.30862508542002e-09	3.72404312529104e-06	shIFI6_Day1_vs_shSCR_Day1	HSPB1	HSPB1	2.17649901833453
KLHL33	88.5827568266394	-1.46396574677183	0.247600816424385	-5.91260468326811	3.36739693637046e-09	4.52662333171599e-06	shIFI6_Day1_vs_shSCR_Day1	KLHL33	KLHL33	0.362495314672894
LILRA2	126.047256366507	-1.26718476435857	0.302020243352658	-4.19569479943411	2.7203636161024e-05	0.0129065251445141	shIFI6_Day1_vs_shSCR_Day1	LILRA2	LILRA2	0.415469718642041
LINC00654	54.349631801175	1.78297060974955	0.359033285020369	4.96603151891166	6.83368531127362e-07	0.00052492465598169	shIFI6_Day1_vs_shSCR_Day1	LINC00654	LINC00654	3.44134041553884
LOC101928993	23.7309123803655	18.5272423447059	2.80712027047451	6.6000885461078	4.10912283389914e-11	9.46918006194671e-08	shIFI6_Day1_vs_shSCR_Day1	LOC101928993	LOC101928993	377794.544884748
LRRC32	35.2636818095765	2.12598556099122	0.542407529037453	3.91953549163295	8.87197960832479e-05	0.0332823030376482	shIFI6_Day1_vs_shSCR_Day1	LRRC32	LRRC32	4.36501182139916
MGST1	119.449183888915	1.97735752786336	0.27798370820991	7.11321372247552	1.13371508792782e-12	4.57198952084093e-09	shIFI6_Day1_vs_shSCR_Day1	MGST1	MGST1	3.93771180872669
MINOS1-NBL1	13.9002134400963	-27.2721600748041	3.07433901028742	-8.87090199992434	7.25557852040323e-19	1.17039737112624e-14	shIFI6_Day1_vs_shSCR_Day1	MINOS1-NBL1	MINOS1-NBL1	6.16966766436338e-09
PPP1R26	28.0305037428345	-1.82106023430353	0.460621834973126	-3.95348221911749	7.70219900753584e-05	0.0295819457596573	shIFI6_Day1_vs_shSCR_Day1	PPP1R26	PPP1R26	0.283012909141765
PTPRM	216.587117750892	-1.06732369973108	0.213967496404459	-4.9882515693577	6.09281961933468e-07	0.000491416366397438	shIFI6_Day1_vs_shSCR_Day1	PTPRM	PTPRM	0.477203424182344
RAB38	82.2612452445341	1.38232641874431	0.340593889573081	4.05857668344255	4.93727209934687e-05	0.0209587200617274	shIFI6_Day1_vs_shSCR_Day1	RAB38	RAB38	2.60688405577048
RAB7B	248.922804395461	1.87067139154729	0.445062271063827	4.20316776588555	2.63205362003924e-05	0.0128659566499554	shIFI6_Day1_vs_shSCR_Day1	RAB7B	RAB7B	3.65702728731165
SPSB4	44.8471323073171	1.857673080841	0.41819619878681	4.44210895802048	8.90814283434575e-06	0.00532212044669745	shIFI6_Day1_vs_shSCR_Day1	SPSB4	SPSB4	3.62422639909921
ST6GALNAC3	18.9536364466366	-2.62710846157207	0.628175701239111	-4.18212365806247	2.88798812403504e-05	0.0133103246939455	shIFI6_Day1_vs_shSCR_Day1	ST6GALNAC3	ST6GALNAC3	0.161868205174738
SULT1A4	38.615222589722	17.995951167419	3.26728191354583	5.50792727520987	3.63083335162863e-08	3.44523369383067e-05	shIFI6_Day1_vs_shSCR_Day1	SULT1A4	SULT1A4	261409.340777966
TCF4	115.258817287564	-2.38457577854349	0.590207637943211	-4.04023198827686	5.33983554308603e-05	0.0220863813193643	shIFI6_Day1_vs_shSCR_Day1	TCF4	TCF4	0.191501051842009
TRO	40.0787799411287	-2.00591723541569	0.444255839410978	-4.51522986861639	6.32481223832693e-06	0.00392405946986353	shIFI6_Day1_vs_shSCR_Day1	TRO	TRO	0.248976721169986
UBE2E2	66.6818836966236	1.29629103364847	0.307982245225815	4.20897975043342	2.56526374740607e-05	0.0128659566499554	shIFI6_Day1_vs_shSCR_Day1	UBE2E2	UBE2E2	2.45596675795473
