baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
ADAMTS7	34.9724140869431	1.41585030667594	0.403978522642217	3.50476628662234	0.00045700828128273	0.00185624351286442	shIFI6_Day5_vs_shIFI6_Day0	ADAMTS7	ADAMTS7	2.66816947704666
ADAMTSL2	27.4938975809349	1.15712962636491	0.417864704885035	2.76914899209605	0.00562029272751629	0.0160894847396685	shIFI6_Day5_vs_shIFI6_Day0	ADAMTSL2	ADAMTSL2	2.23013280621941
ADAMTSL3	6.05708241576186	7.32030586277951	1.21229890505612	6.03836713227141	1.55681539703473e-09	2.49606367263366e-08	shIFI6_Day5_vs_shIFI6_Day0	ADAMTSL3	ADAMTSL3	159.82018981445
ADARB2	79.528781626605	2.40607298761321	0.296740899999177	8.10832948076885	5.13204205639485e-16	3.11216555407111e-14	shIFI6_Day5_vs_shIFI6_Day0	ADARB2	ADARB2	5.30029620952263
ADCY4	51.2124651953127	1.86407241872957	0.282659897689834	6.59475374456918	4.25962295642368e-11	9.40547619237175e-10	shIFI6_Day5_vs_shIFI6_Day0	ADCY4	ADCY4	3.64033802519628
ADM	51.5132426111688	2.46493328831672	0.397015224027125	6.20866188282067	5.34376573146435e-10	9.46231929844872e-09	shIFI6_Day5_vs_shIFI6_Day0	ADM	ADM	5.52101411038657
ADM2	175.836547453063	4.61317032592217	0.521616497419504	8.84398854089939	9.23610897268055e-19	9.20812076367243e-17	shIFI6_Day5_vs_shIFI6_Day0	ADM2	ADM2	24.4738696834502
ADNP2	493.700835874622	1.15418644520237	0.206194471403883	5.59756252116775	2.17386467765431e-08	2.66468509295182e-07	shIFI6_Day5_vs_shIFI6_Day0	ADNP2	ADNP2	2.22558784412979
ADORA2A	93.1102181995286	1.69278692515169	0.579804784001273	2.91958081730483	0.00350502498614818	0.0108135148203559	shIFI6_Day5_vs_shIFI6_Day0	ADORA2A	ADORA2A	3.23280597963651
ADORA3	13.0142334408006	1.68063155515919	0.496069741313911	3.38789370766255	0.000704315532283079	0.00269818130089815	shIFI6_Day5_vs_shIFI6_Day0	ADORA3	ADORA3	3.20568252499923
ADRA1D	10.7614011087486	4.24526332374078	0.880953605645217	4.81894085742634	1.44322324324279e-06	1.15415762524764e-05	shIFI6_Day5_vs_shIFI6_Day0	ADRA1D	ADRA1D	18.9649455410301
ADRA2A	36.8364679404405	3.60834849048095	0.371643082357709	9.70917706200673	2.7555281720819e-22	4.87402563771476e-20	shIFI6_Day5_vs_shIFI6_Day0	ADRA2A	ADRA2A	12.1961043192809
ADRB1	38.3686926621764	4.17015234968736	0.6134741967932	6.79760024380146	1.06376130183826e-11	2.66751119134746e-10	shIFI6_Day5_vs_shIFI6_Day0	ADRB1	ADRB1	18.0028367678224
ADRB2	75.3741494070879	1.02402846002313	0.344031600976394	2.97655348263603	0.00291508232275046	0.00923773920424678	shIFI6_Day5_vs_shIFI6_Day0	ADRB2	ADRB2	2.03358946277663
AEN	1538.14774322288	1.78263528899157	0.315268562656296	5.65433887214117	1.56447281037941e-08	1.99037724135663e-07	shIFI6_Day5_vs_shIFI6_Day0	AEN	AEN	3.44054064930302
AF064858.7	5.40882444428424	-2.20653498921131	0.878989894287122	-2.51030757412843	0.0120626044623535	0.0307881836160924	shIFI6_Day5_vs_shIFI6_Day0	AF064858.7	AF064858.7	0.216654034974302
AFAP1	14.2554660628614	4.3628530788363	0.886845352523265	4.91951958300627	8.67568885244601e-07	7.35265747669948e-06	shIFI6_Day5_vs_shIFI6_Day0	AFAP1	AFAP1	20.5754642642604
AFAP1-AS1	7.6325344631786	2.46572030649013	0.780539480407432	3.15899498793201	0.0015831421302081	0.00544484383063418	shIFI6_Day5_vs_shIFI6_Day0	AFAP1-AS1	AFAP1-AS1	5.52402675249844
AFAP1L2	691.000883657224	-1.34084580247486	0.156203415061284	-8.58397239233723	9.16519766777598e-18	7.69221947116913e-16	shIFI6_Day5_vs_shIFI6_Day0	AFAP1L2	AFAP1L2	0.394789136782015
AFF2	103.107421566763	2.46986859838415	0.471232793323192	5.24129184848603	1.59456281752931e-07	1.59166009395371e-06	shIFI6_Day5_vs_shIFI6_Day0	AFF2	AFF2	5.53993326868827
AGAP2-AS1	2.200872850582	3.63149357301335	1.36171744861694	2.66684808709895	0.00765662720583368	0.020877225894955	shIFI6_Day5_vs_shIFI6_Day0	AGAP2-AS1	AGAP2-AS1	12.3933437156119
AGRN	238.375084077349	1.60090636789152	0.28009862105011	5.71550963689003	1.09375722117626e-08	1.44632687205382e-07	shIFI6_Day5_vs_shIFI6_Day0	AGRN	AGRN	3.03333821818624
AHNAK2	55.7694254243138	1.94786669639285	0.311132849468893	6.26056264942091	3.8359092703676e-10	7.06614865594032e-09	shIFI6_Day5_vs_shIFI6_Day0	AHNAK2	AHNAK2	3.85803624310101
AIFM2	30.2572313047155	-1.43549908039839	0.346213539517977	-4.14628232736648	3.37917122173883e-05	0.000189588562747625	shIFI6_Day5_vs_shIFI6_Day0	AIFM2	AIFM2	0.369718956027186
AIM1L	8.43008105931465	2.15990665156231	0.624921202508892	3.45628639721434	0.000547673082170289	0.00216672010622926	shIFI6_Day5_vs_shIFI6_Day0	AIM1L	AIM1L	4.46885938893369
AK5	196.76195009848	-1.39441053462441	0.177634929626166	-7.84986678891905	4.16479402122924e-15	2.09513338376822e-13	shIFI6_Day5_vs_shIFI6_Day0	AK5	AK5	0.38040008281039
AKAP2	55.259489217584	3.91752900291244	0.441620975940173	8.87079467765851	7.26257516846323e-19	7.42045723734287e-17	shIFI6_Day5_vs_shIFI6_Day0	AKAP2	AKAP2	15.1110185517702
AKAP6	77.4939995943449	1.5044505281362	0.207247357217141	7.25920247349614	3.89379256816808e-13	1.31715017582736e-11	shIFI6_Day5_vs_shIFI6_Day0	AKAP6	AKAP6	2.83716592975571
AKR7A3	18.7045637911721	1.61371500168609	0.480777219103022	3.35647143326959	0.000789438758643046	0.00296964728554267	shIFI6_Day5_vs_shIFI6_Day0	AKR7A3	AKR7A3	3.06038891301853
AKR7L	19.7414007171047	1.78708184468252	0.449489943703128	3.97579939154952	7.01432367744074e-05	0.000360805580030957	shIFI6_Day5_vs_shIFI6_Day0	AKR7L	AKR7L	3.45116115840795
ALDH1A1	8.25408512580657	5.12219464749423	0.936610113990924	5.46886540192098	4.52925523433887e-08	5.10666542870969e-07	shIFI6_Day5_vs_shIFI6_Day0	ALDH1A1	ALDH1A1	34.8284568496562
ALDH1A2	15.0514107930811	4.25115056663481	0.713857728767256	5.95517901581877	2.59787306440774e-09	3.94234427209477e-08	shIFI6_Day5_vs_shIFI6_Day0	ALDH1A2	ALDH1A2	19.0424944040561
ALDH7A1	39.4905337329415	2.87420988002885	0.45896763234789	6.26233676942658	3.79250781889851e-10	7.00188031659713e-09	shIFI6_Day5_vs_shIFI6_Day0	ALDH7A1	ALDH7A1	7.33201572497249
ALDH8A1	11.4238704624742	1.79460053472535	0.546916136567545	3.28130843969661	0.00103326684230041	0.00376544961361137	shIFI6_Day5_vs_shIFI6_Day0	ALDH8A1	ALDH8A1	3.46919403661713
ALG1L	2.51215038301847	3.79063491914185	1.46755985511061	2.58295081181282	0.00979592881572717	0.0257705147958919	shIFI6_Day5_vs_shIFI6_Day0	ALG1L	ALG1L	13.838684661101
ALMS1-IT1	6.75069082737268	1.95161165837575	0.614524515119388	3.17580765349385	0.00149419988349772	0.00518228717763811	shIFI6_Day5_vs_shIFI6_Day0	ALMS1-IT1	ALMS1-IT1	3.86806398096252
ALOX12B	21.506945692651	1.54844388648128	0.506809094220608	3.05528038888595	0.00224850205200957	0.00737103602143433	shIFI6_Day5_vs_shIFI6_Day0	ALOX12B	ALOX12B	2.92501472298349
ALOX5	46.2135464030932	2.56867060522658	0.355381931190123	7.2279156023056	4.90463352397149e-13	1.62010484878175e-11	shIFI6_Day5_vs_shIFI6_Day0	ALOX5	ALOX5	5.93262504935444
ALOX5AP	62.1439885107925	2.7276920120884	0.315620923909197	8.64230412326256	5.5090550651513e-18	4.83896584718024e-16	shIFI6_Day5_vs_shIFI6_Day0	ALOX5AP	ALOX5AP	6.6239510523448
AMHR2	2.89480277127773	2.98176103059073	1.06586363124966	2.79750705734729	0.00514986421397862	0.0149696693896274	shIFI6_Day5_vs_shIFI6_Day0	AMHR2	AMHR2	7.89949830260865
AMICA1	29.3969384794982	3.86099467272561	0.637790454500121	6.05370407393715	1.41552545975792e-09	2.30020251589085e-08	shIFI6_Day5_vs_shIFI6_Day0	AMICA1	AMICA1	14.5303210289963
AMOTL2	59.9488669399499	2.58488999239929	0.435655904585774	5.93332941247985	2.9685241062158e-09	4.44886702483344e-08	shIFI6_Day5_vs_shIFI6_Day0	AMOTL2	AMOTL2	5.99969845394455
AMT	25.0963648710059	1.19421961728013	0.336966211859043	3.54403371985464	0.00039405484385945	0.00162828489864053	shIFI6_Day5_vs_shIFI6_Day0	AMT	AMT	2.2882102475033
AMY2B	57.4604883148191	1.16534799690002	0.315444694696218	3.69430209635409	0.000220491541488021	0.000987499552811855	shIFI6_Day5_vs_shIFI6_Day0	AMY2B	AMY2B	2.24287310111943
AMZ2P1	124.493088482796	1.33759759535973	0.217624501939642	6.14635568806819	7.92833884679982e-10	1.35151475678608e-08	shIFI6_Day5_vs_shIFI6_Day0	AMZ2P1	AMZ2P1	2.52730116948423
ANGPT1	2650.89951041045	-1.16450067631002	0.148900883694276	-7.82064315146024	5.25541297396963e-15	2.56966432622413e-13	shIFI6_Day5_vs_shIFI6_Day0	ANGPT1	ANGPT1	0.446118636798267
ANGPT4	19.4572221338882	3.23975775025785	0.745677027924361	4.34471980352662	1.39453547988926e-05	8.67957194255705e-05	shIFI6_Day5_vs_shIFI6_Day0	ANGPT4	ANGPT4	9.44635497615182
ANK1	213.906351140621	2.38983773960433	0.491093381008168	4.86636112809792	1.1367173070582e-06	9.34482743683532e-06	shIFI6_Day5_vs_shIFI6_Day0	ANK1	ANK1	5.24098412703953
ANKDD1A	44.1465945345533	1.19386732174292	0.327280812971817	3.64783780296257	0.000264456492406939	0.00115699715428036	shIFI6_Day5_vs_shIFI6_Day0	ANKDD1A	ANKDD1A	2.28765155157762
ANKDD1B	9.4419772282804	-1.43430332753981	0.54591281094186	-2.62734872454306	0.0086053094641444	0.0231038584438021	shIFI6_Day5_vs_shIFI6_Day0	ANKDD1B	ANKDD1B	0.370025518222935
ANKRD13B	65.2867364259426	-1.48932832563101	0.289506630642524	-5.14436689178976	2.68424492518534e-07	2.54353853797804e-06	shIFI6_Day5_vs_shIFI6_Day0	ANKRD13B	ANKRD13B	0.356178335964793
ANKRD20A9P	6.99331542032642	2.81643088660197	0.787178649331492	3.57788017878001	0.000346392170934354	0.00145807349331375	shIFI6_Day5_vs_shIFI6_Day0	ANKRD20A9P	ANKRD20A9P	7.04417566304015
ANKRD44-IT1	15.6559040918555	1.56406874435294	0.532749072833469	2.93584508000045	0.00332640402063755	0.010334154133992	shIFI6_Day5_vs_shIFI6_Day0	ANKRD44-IT1	ANKRD44-IT1	2.95686575370932
ANKRD65	21.5812270681856	3.69303952650242	0.728533428896893	5.06914216976183	3.99612660528031e-07	3.63183882082106e-06	shIFI6_Day5_vs_shIFI6_Day0	ANKRD65	ANKRD65	12.9334882436552
ANO1	6.74421113079509	5.64370440733567	1.22014948389463	4.62542047661356	3.73839221607143e-06	2.71148818140983e-05	shIFI6_Day5_vs_shIFI6_Day0	ANO1	ANO1	49.9947398982217
ANTXR1	30.2026431710893	5.90545758685456	1.04590261163696	5.64627865075491	1.6395802471505e-08	2.07629677179567e-07	shIFI6_Day5_vs_shIFI6_Day0	ANTXR1	ANTXR1	59.9404324300619
AOC3	24.5895606899329	1.58987005690325	0.47417108206897	3.35294605053961	0.000799562900667839	0.00300361034847818	shIFI6_Day5_vs_shIFI6_Day0	AOC3	AOC3	3.01022235281388
AP1S3	164.614147287429	1.36299534380499	0.177256355149649	7.68940184206247	1.47824495045601e-14	6.59000797696515e-13	shIFI6_Day5_vs_shIFI6_Day0	AP1S3	AP1S3	2.57218666529941
AP3B2	29.6312152198072	3.99665858950185	0.693630596818218	5.76194102139538	8.31520573966637e-09	1.12580357545277e-07	shIFI6_Day5_vs_shIFI6_Day0	AP3B2	AP3B2	15.9629854527899
APBB1	14.7498060033505	2.14797674286263	0.570471871371522	3.76526319816346	0.00016637373586799	0.000772030452758375	shIFI6_Day5_vs_shIFI6_Day0	APBB1	APBB1	4.43205794336545
APCDD1	13.4480063180889	3.75993147135315	0.759273209195041	4.95201388093137	7.34493636332137e-07	6.27984423994993e-06	shIFI6_Day5_vs_shIFI6_Day0	APCDD1	APCDD1	13.5472814807081
APLP1	7.3619478741197	5.17732708293579	1.18334641669472	4.37515761225433	1.21344768772994e-05	7.69811587472328e-05	shIFI6_Day5_vs_shIFI6_Day0	APLP1	APLP1	36.1851809998308
APLP2	1111.37518062458	1.73214962351993	0.216468479428164	8.00185610438838	1.22557559936731e-15	6.85738728217425e-14	shIFI6_Day5_vs_shIFI6_Day0	APLP2	APLP2	3.32222463013782
APOA1	9.1427003624219	-1.42425467905554	0.596344304065382	-2.38830935308034	0.0169260875975871	0.0410367193780851	shIFI6_Day5_vs_shIFI6_Day0	APOA1	APOA1	0.37261181370427
APOBEC3H	88.5956735038047	3.78739592507581	0.420705854942305	9.0024797149429	2.20675973012999e-19	2.44694581041934e-17	shIFI6_Day5_vs_shIFI6_Day0	APOBEC3H	APOBEC3H	13.8076502863054
APOD	150.788704127434	1.24108805992732	0.289415824206648	4.28825225203015	1.80084512238784e-05	0.000108644507032889	shIFI6_Day5_vs_shIFI6_Day0	APOD	APOD	2.36376737025728
APOE	45.7792567494388	3.08077040167709	0.410106625493526	7.51212053199499	5.81771851758615e-14	2.32285120423039e-12	shIFI6_Day5_vs_shIFI6_Day0	APOE	APOE	8.46066112624443
AQP1	15.047086135615	3.8371574713857	0.851055388185602	4.50870475018821	6.52246033287799e-06	4.4318245549708e-05	shIFI6_Day5_vs_shIFI6_Day0	AQP1	AQP1	14.292213559725
AQP3	98.6540291979611	1.80592485709977	0.26188958352372	6.89574908937225	5.3581696465508e-12	1.42394007569888e-10	shIFI6_Day5_vs_shIFI6_Day0	AQP3	AQP3	3.49653235969795
AQP6	64.4423342329522	1.00607738736572	0.304256801663009	3.30667180443195	0.000944114352507779	0.003477537191839	shIFI6_Day5_vs_shIFI6_Day0	AQP6	AQP6	2.00844281813704
AR	36.4996335777044	2.38086808415901	0.448194129635915	5.31213580618086	1.08347808574978e-07	1.12733804621024e-06	shIFI6_Day5_vs_shIFI6_Day0	AR	AR	5.20850048635732
ARAP3	29.5239660853633	2.44531316811921	0.43481323219845	5.62382417792464	1.86775755441723e-08	2.32938679076295e-07	shIFI6_Day5_vs_shIFI6_Day0	ARAP3	ARAP3	5.44643860482496
ARHGAP21	21.7834020109658	3.76246137221476	0.56991604547261	6.60178179242996	4.06245174980325e-11	8.99425723879723e-10	shIFI6_Day5_vs_shIFI6_Day0	ARHGAP21	ARHGAP21	13.5710587492186
ARHGAP42	11.4091851827784	2.90819462272294	0.538891018662112	5.39662848704183	6.79047888972285e-08	7.38778953280032e-07	shIFI6_Day5_vs_shIFI6_Day0	ARHGAP42	ARHGAP42	7.50678218507121
ARHGAP6	119.87936136296	3.27247596637197	0.463988614750809	7.05292298633123	1.75197830004201e-12	5.1464362563734e-11	shIFI6_Day5_vs_shIFI6_Day0	ARHGAP6	ARHGAP6	9.66303218290451
ARHGEF10	10.1228471066492	1.65118959846376	0.523085513542963	3.15663415581884	0.00159601450752039	0.00547880606191788	shIFI6_Day5_vs_shIFI6_Day0	ARHGEF10	ARHGEF10	3.14092522683626
ARHGEF12	220.90084677545	3.88573827854	0.40479831620177	9.59919575506131	8.05706287000088e-22	1.29380193981721e-19	shIFI6_Day5_vs_shIFI6_Day0	ARHGEF12	ARHGEF12	14.7816793493945
ARHGEF37	8.97579202406145	2.2674045711806	0.740442931225903	3.06222731767674	0.00219696542172649	0.0072207954420381	shIFI6_Day5_vs_shIFI6_Day0	ARHGEF37	ARHGEF37	4.81456204969687
ARHGEF39	200.300753673761	-1.37719242503354	0.217264673934132	-6.33877749242871	2.31595418997746e-10	4.46105930036642e-09	shIFI6_Day5_vs_shIFI6_Day0	ARHGEF39	ARHGEF39	0.384967237198736
ARID5B	1331.72249772943	-1.03471599359862	0.147857516118641	-6.9980615173351	2.59528142993185e-12	7.36075509006533e-11	shIFI6_Day5_vs_shIFI6_Day0	ARID5B	ARID5B	0.488111959790351
ARL17B	79.8423870914386	-1.25718031373805	0.32069986008075	-3.92011494305456	8.85067451860376e-05	0.000442668275558017	shIFI6_Day5_vs_shIFI6_Day0	ARL17B	ARL17B	0.418360829681109
ARL4A	58.1757073789597	1.17943768406915	0.312027899092004	3.77991098713063	0.000156884435059296	0.000733792708764691	shIFI6_Day5_vs_shIFI6_Day0	ARL4A	ARL4A	2.26488481957835
ARL8A	439.432298603739	1.074369863475	0.136931472320637	7.84604039719423	4.29378680417676e-15	2.15343880880206e-13	shIFI6_Day5_vs_shIFI6_Day0	ARL8A	ARL8A	2.10580210433909
