baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
A2M	3.35654607008086	3.69926518446085	1.27496551656844	2.90146293087001	0.00371424721220173	0.0135957647175608	shIFI6_Day3_vs_shIFI6_Day0	A2M	A2M	12.9894206858088
ABCA1	917.13437536957	1.8108169937403	0.193452986738505	9.36050160956171	7.93590297754122e-21	3.43541063106719e-18	shIFI6_Day3_vs_shIFI6_Day0	ABCA1	ABCA1	3.50840912404824
ABCA12	71.0339190005321	8.53199950906577	1.26001522030572	6.77134638659017	1.2758938561119e-11	5.14422890515707e-10	shIFI6_Day3_vs_shIFI6_Day0	ABCA12	ABCA12	370.158541442559
ABCA7	623.361861629417	1.33420893022187	0.196652010139112	6.78461882631172	1.16393403289253e-11	4.72758391137828e-10	shIFI6_Day3_vs_shIFI6_Day0	ABCA7	ABCA7	2.52137190027851
ABCA9	33.6501104966666	-1.16245185330274	0.325271441233535	-3.57379009019158	0.000351851032792024	0.00183047105927539	shIFI6_Day3_vs_shIFI6_Day0	ABCA9	ABCA9	0.446752635961942
ABCB1	215.864023099923	1.64415902661823	0.236600115338841	6.9491049244147	3.67611071472494e-12	1.68916260495042e-10	shIFI6_Day3_vs_shIFI6_Day0	ABCB1	ABCB1	3.12565603917811
ABCB11	3.82363019480198	3.88872329570981	1.51546113360956	2.56603301098692	0.0102869037672052	0.0316653381307123	shIFI6_Day3_vs_shIFI6_Day0	ABCB11	ABCB11	14.81229513719
ABCB6	92.2602391344412	1.83736286768165	0.352735039182363	5.20890374809556	1.89959617654762e-07	2.66396906259236e-06	shIFI6_Day3_vs_shIFI6_Day0	ABCB6	ABCB6	3.57356212126756
ABCB9	191.450263915946	1.68060640024361	0.240992212965083	6.97369586994543	3.08721103033649e-12	1.45098918425815e-10	shIFI6_Day3_vs_shIFI6_Day0	ABCB9	ABCB9	3.20562663101749
ABCC3	3.64603657756571	3.74197879966911	1.26800198427957	2.95108276332482	0.00316662053788765	0.0118847610878968	shIFI6_Day3_vs_shIFI6_Day0	ABCC3	ABCC3	13.3797457824907
ABCG1	392.368218688178	2.38229220106585	0.261969166597175	9.09378852484977	9.56468007765425e-20	3.08507818191005e-17	shIFI6_Day3_vs_shIFI6_Day0	ABCG1	ABCG1	5.21364445344265
ABHD4	451.574306376884	1.02057749127443	0.16514746136802	6.17979521344349	6.41848052170139e-10	1.69749203508019e-08	shIFI6_Day3_vs_shIFI6_Day0	ABHD4	ABHD4	2.02873087054622
ABI3	130.808250463029	2.09970780804664	0.272941012159531	7.69289961751657	1.43837364108992e-14	1.22597131585126e-12	shIFI6_Day3_vs_shIFI6_Day0	ABI3	ABI3	4.28622566425138
ABLIM3	17.8672229193253	1.59730691670956	0.481658342094717	3.31626544608969	0.000912291315311962	0.00414563318698392	shIFI6_Day3_vs_shIFI6_Day0	ABLIM3	ABLIM3	3.02577962577631
AC003102.3	5.35960984385623	2.90554503388609	0.984555287721022	2.9511242995928	0.00316619471441666	0.0118847610878968	shIFI6_Day3_vs_shIFI6_Day0	AC003102.3	AC003102.3	7.49300821867097
AC005264.2	2.57842371509541	4.69358337258096	1.44689467023892	3.24390121072596	0.00117904631120756	0.00516107286305597	shIFI6_Day3_vs_shIFI6_Day0	AC005264.2	AC005264.2	25.8767292799447
AC007040.7	8.4363086167252	1.54932682053524	0.595291997103067	2.60263337668723	0.00925108232563499	0.0289977713903765	shIFI6_Day3_vs_shIFI6_Day0	AC007040.7	AC007040.7	2.92680538939156
AC007551.3	23.7741438164105	1.36707500576738	0.370362806432295	3.69117789914279	0.000223217941542787	0.00124093786359542	shIFI6_Day3_vs_shIFI6_Day0	AC007551.3	AC007551.3	2.5794706045958
AC007880.1	15.9916746192901	2.59691484610898	0.548553198847857	4.73411667558108	2.20011145031243e-06	2.24098039366189e-05	shIFI6_Day3_vs_shIFI6_Day0	AC007880.1	AC007880.1	6.04991488733503
AC011747.4	4.15040138761066	4.02882616288796	1.16880960203584	3.44694820770682	0.000566957260207408	0.00277325213512098	shIFI6_Day3_vs_shIFI6_Day0	AC011747.4	AC011747.4	16.3229076055529
AC018470.4	2.22364617945184	3.87986060801751	1.40189146781562	2.76758985776765	0.00564724750932972	0.01932138550925	shIFI6_Day3_vs_shIFI6_Day0	AC018470.4	AC018470.4	14.7215799545968
AC020571.3	4.00103089760171	3.62612122827618	1.33474020195803	2.71672436550331	0.00659314904632991	0.0220083810495387	shIFI6_Day3_vs_shIFI6_Day0	AC020571.3	AC020571.3	12.3472788868462
AC074138.3	15.0683484748548	1.11989222278304	0.423622970652807	2.64360599015033	0.00820280794372628	0.0262572855953098	shIFI6_Day3_vs_shIFI6_Day0	AC074138.3	AC074138.3	2.17330736103075
