baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
ACACB	13.5283716339522	3.3270737284425	1.06193900669237	3.13301772274603	0.00173018994746453	0.0317846194601656	shIFI6_1_Day2_vs_shSCR_Day2	ACACB	ACACB	10.0357304956784
ACAN	166.084939439438	3.9901158484271	0.944588346398353	4.2241849199613	2.39807089981618e-05	0.00177727617325102	shIFI6_1_Day2_vs_shSCR_Day2	ACAN	ACAN	15.8907559036292
ACER2	177.275224401556	2.87986844354676	0.890565897850262	3.23375109073734	0.00122175886057141	0.0252346614931409	shIFI6_1_Day2_vs_shSCR_Day2	ACER2	ACER2	7.36082995514556
ACSM3	166.473894197739	1.90586712171156	0.575186565340524	3.31347642061709	0.000921438761663931	0.0213669212233082	shIFI6_1_Day2_vs_shSCR_Day2	ACSM3	ACSM3	3.74734062574288
ACTA2	442.441967091113	1.52703198259372	0.332507766736966	4.59247011755275	4.38030247198007e-06	0.000570912009257471	shIFI6_1_Day2_vs_shSCR_Day2	ACTA2	ACTA2	2.88192338530316
ADM	51.5132426111688	3.90499937167458	0.635917850726818	6.14072928950082	8.21434703403445e-10	7.76204455047292e-07	shIFI6_1_Day2_vs_shSCR_Day2	ADM	ADM	14.9803494346788
ADM2	175.836547453063	2.71100565839444	0.724142483995267	3.74374618022295	0.000181296800393553	0.00719429481666699	shIFI6_1_Day2_vs_shSCR_Day2	ADM2	ADM2	6.54777913372161
ADRA2A	36.8364679404405	3.9904580885005	0.856700652431909	4.65793749213663	3.19393152254923e-06	0.000438991369903835	shIFI6_1_Day2_vs_shSCR_Day2	ADRA2A	ADRA2A	15.8945259994749
ADRB1	38.3686926621764	3.18733939087953	0.73377590451883	4.34375041651117	1.40070643803233e-05	0.00127492380490951	shIFI6_1_Day2_vs_shSCR_Day2	ADRB1	ADRB1	9.10929492243235
ADRB2	75.3741494070879	2.38156037849182	0.515105613425035	4.62344093409578	3.77426247915209e-06	0.000509491735913396	shIFI6_1_Day2_vs_shSCR_Day2	ADRB2	ADRB2	5.21100044688394
AFAP1	14.2554660628614	3.85064560519439	1.07284961408882	3.58917555137937	0.000331725406171093	0.0108236730842142	shIFI6_1_Day2_vs_shSCR_Day2	AFAP1	AFAP1	14.4264617907855
AFF2	103.107421566763	2.09401511131533	0.514387452502671	4.07089072862728	4.68337155674405e-05	0.00273389554310476	shIFI6_1_Day2_vs_shSCR_Day2	AFF2	AFF2	4.26934607061731
AGRN	238.375084077349	2.16220178828322	0.501740905607443	4.30939906258092	1.63698750563217e-05	0.00141426366272301	shIFI6_1_Day2_vs_shSCR_Day2	AGRN	AGRN	4.47597441033581
AHNAK2	55.7694254243138	1.53816990711868	0.506131709149263	3.03907042240868	0.00237309374388713	0.0390411363589005	shIFI6_1_Day2_vs_shSCR_Day2	AHNAK2	AHNAK2	2.90425857605966
AHRR	32.6777493402556	1.79344967199928	0.563265966859189	3.18401923339996	0.00145245361314348	0.0281895329616383	shIFI6_1_Day2_vs_shSCR_Day2	AHRR	AHRR	3.46642770419964
AIF1L	55.5804585096481	2.37145838128185	0.627222214662228	3.78089029030792	0.000156268530978748	0.00645854615395337	shIFI6_1_Day2_vs_shSCR_Day2	AIF1L	AIF1L	5.17463958233669
AKAP2	55.259489217584	2.9281433190301	0.667400960929481	4.38738253381012	1.1472291595811e-05	0.00117006276630645	shIFI6_1_Day2_vs_shSCR_Day2	AKAP2	AKAP2	7.61130228886205
AKAP5	124.547701139335	1.85847284467018	0.601055914326932	3.09201323931953	0.00198803982323235	0.0347481781357803	shIFI6_1_Day2_vs_shSCR_Day2	AKAP5	AKAP5	3.62623606063795
ALDH4A1	505.408978345053	1.36826323660336	0.284046035045912	4.81704747747033	1.4569803038761e-06	0.000244756502381142	shIFI6_1_Day2_vs_shSCR_Day2	ALDH4A1	ALDH4A1	2.58159598034822
ALOX12B	21.506945692651	2.97117236894042	0.885078746912048	3.35695821338671	0.000788050216939329	0.0191551949033854	shIFI6_1_Day2_vs_shSCR_Day2	ALOX12B	ALOX12B	7.84173217375609
ALOX5	46.2135464030932	1.59923056524758	0.538534831645174	2.96959541198492	0.00298192195060805	0.0454472560193983	shIFI6_1_Day2_vs_shSCR_Day2	ALOX5	ALOX5	3.0298168052097
ALOX5AP	62.1439885107925	2.75069181708959	0.446470683481574	6.16096849996897	7.23013740464448e-10	7.28749649472133e-07	shIFI6_1_Day2_vs_shSCR_Day2	ALOX5AP	ALOX5AP	6.7303979832393
AMOTL2	59.9488669399499	2.53056503293159	0.5605149786674	4.514714377389	6.34021578506969e-06	0.000743083119802083	shIFI6_1_Day2_vs_shSCR_Day2	AMOTL2	AMOTL2	5.77797929027572
ANGPT4	19.4572221338882	3.92450696045891	1.13442497122906	3.45946806531156	0.000541243454106023	0.0149872889791739	shIFI6_1_Day2_vs_shSCR_Day2	ANGPT4	ANGPT4	15.1842838350756
ANK1	213.906351140621	4.39820836846357	0.865587013202387	5.08118571718359	3.75086181028222e-07	7.98722249431787e-05	shIFI6_1_Day2_vs_shSCR_Day2	ANK1	ANK1	21.0859244481734
ANKEF1	43.6705174099328	3.23173802243778	0.532166391775572	6.07279616372446	1.25701974025058e-09	1.00025691857097e-06	shIFI6_1_Day2_vs_shSCR_Day2	ANKEF1	ANKEF1	9.39398976952925
ANKRA2	263.652656107423	1.38930806003077	0.332735446414546	4.17541345534874	2.97445322131634e-05	0.00207879276870726	shIFI6_1_Day2_vs_shSCR_Day2	ANKRA2	ANKRA2	2.61953013718922
ANKRD65	21.5812270681856	3.4660225641517	0.99491785394832	3.48372737547812	0.000494482898630708	0.0141592555765107	shIFI6_1_Day2_vs_shSCR_Day2	ANKRD65	ANKRD65	11.0503684146348
ANTXR1	30.2026431710893	3.2191375082847	0.91850777936006	3.50474713510595	0.000457041155412613	0.013496103962272	shIFI6_1_Day2_vs_shSCR_Day2	ANTXR1	ANTXR1	9.31229982062015
ANXA5	5.73168761932208	7.16437017935171	2.34885305622601	3.05015682456652	0.00228721901920163	0.038219170392422	shIFI6_1_Day2_vs_shSCR_Day2	ANXA5	ANXA5	143.446621487886
AP3B2	29.6312152198072	3.8275814474191	1.02699376815861	3.72697631289616	0.000193790663137697	0.00755134287623412	shIFI6_1_Day2_vs_shSCR_Day2	AP3B2	AP3B2	14.1976617938239
APOBEC3H	88.5956735038047	2.88281846092655	0.727502307062872	3.96262449333705	7.41303293255882e-05	0.00377365807768878	shIFI6_1_Day2_vs_shSCR_Day2	APOBEC3H	APOBEC3H	7.37589675149755
AQP1	15.047086135615	3.08192321198258	0.955678655678389	3.22485303367467	0.00126037352342091	0.0256440891744379	shIFI6_1_Day2_vs_shSCR_Day2	AQP1	AQP1	8.46742446497171
AQP3	98.6540291979611	2.03109750522705	0.43370454998304	4.68313626247747	2.82518567547912e-06	0.00040679983073875	shIFI6_1_Day2_vs_shSCR_Day2	AQP3	AQP3	4.08715655393259
ARC	39.3494209775112	3.80095220820341	0.703974576406874	5.39927482552521	6.69108073590685e-08	2.67180626084548e-05	shIFI6_1_Day2_vs_shSCR_Day2	ARC	ARC	13.9380053458228
ARG2	339.677896997449	1.4448242103849	0.348477365723914	4.14610632568195	3.38176835624377e-05	0.00226431997053241	shIFI6_1_Day2_vs_shSCR_Day2	ARG2	ARG2	2.72229650619743
ARHGAP6	119.87936136296	3.2615257947638	0.905215181802949	3.60303921137039	0.000314518060651363	0.0105203507942211	shIFI6_1_Day2_vs_shSCR_Day2	ARHGAP6	ARHGAP6	9.58996662751706
ARHGEF12	220.90084677545	1.98189285054585	0.496245138509022	3.99377786652073	6.5028789706263e-05	0.00343731922454398	shIFI6_1_Day2_vs_shSCR_Day2	ARHGEF12	ARHGEF12	3.95011005886146
ARRDC4	151.069902192097	1.66495109918617	0.417728867820949	3.98572190586507	6.72752695121583e-05	0.00350736137846318	shIFI6_1_Day2_vs_shSCR_Day2	ARRDC4	ARRDC4	3.1710290611269
ASCC3	2515.42459542688	1.21591809670436	0.331229182675907	3.67092683948104	0.000241672514829333	0.00869963512310641	shIFI6_1_Day2_vs_shSCR_Day2	ASCC3	ASCC3	2.32288558748109
ASCL4	8.94682093882142	4.32266906173894	1.41582158556408	3.05311707761309	0.00226477559474062	0.0380880336116612	shIFI6_1_Day2_vs_shSCR_Day2	ASCL4	ASCL4	20.0102746199731
ASF1B	1420.17635607961	1.18725100291083	0.34211727870116	3.47030412324746	0.000519869368884651	0.0147465384393378	shIFI6_1_Day2_vs_shSCR_Day2	ASF1B	ASF1B	2.27718421265939
ATF3	842.514121832176	2.9712201230853	0.583630760265191	5.09092447720753	3.56321938746185e-07	7.69668518836107e-05	shIFI6_1_Day2_vs_shSCR_Day2	ATF3	ATF3	7.84199174449105
ATL3	734.958273680144	1.01239782077908	0.223869743675393	4.52226283086758	6.11820224421913e-06	0.000728355115987	shIFI6_1_Day2_vs_shSCR_Day2	ATL3	ATL3	2.0172610895226
ATP11B	30.8651451065379	3.28348009510547	0.757516238793904	4.33453426732255	1.46069034843224e-05	0.00130276827074654	shIFI6_1_Day2_vs_shSCR_Day2	ATP11B	ATP11B	9.73701858162594
ATP9A	358.385609241992	1.71503872320708	0.349542364797448	4.90652606358862	9.27036748932412e-07	0.000170925226915965	shIFI6_1_Day2_vs_shSCR_Day2	ATP9A	ATP9A	3.28305455413865
AVPI1	49.2595007446955	1.60795454075063	0.428961583820633	3.74848145241599	0.00017790849148104	0.00711586900185674	shIFI6_1_Day2_vs_shSCR_Day2	AVPI1	AVPI1	3.0481936107364
AXL	31.3809631127328	7.00537133197281	1.68208508373621	4.16469499652933	3.11769068231682e-05	0.00214696619238716	shIFI6_1_Day2_vs_shSCR_Day2	AXL	AXL	128.477448070012
BACE1	466.175973837321	1.17383023240611	0.281884341417183	4.16422645722227	3.12409922829006e-05	0.00214696619238716	shIFI6_1_Day2_vs_shSCR_Day2	BACE1	BACE1	2.25609877528491
BAHCC1	2171.46693149457	-1.26853093479223	0.233170572953663	-5.44035603945749	5.31741938917153e-08	2.29697324985384e-05	shIFI6_1_Day2_vs_shSCR_Day2	BAHCC1	BAHCC1	0.415082227051615
BAI2	22.5588096804246	4.22625210891741	1.33294979829873	3.17060110914265	0.00152123880893406	0.0289667626602949	shIFI6_1_Day2_vs_shSCR_Day2	BAI2	BAI2	18.7166730512088
BAIAP2L1	266.812428522156	1.55573228849794	0.440323890403872	3.53315439475927	0.000410632586696634	0.0125421294510433	shIFI6_1_Day2_vs_shSCR_Day2	BAIAP2L1	BAIAP2L1	2.93982909726331
BAIAP3	46.6940453396955	-1.44998425219511	0.435430271805898	-3.33000332333686	0.000868449475317558	0.0205478679457373	shIFI6_1_Day2_vs_shSCR_Day2	BAIAP3	BAIAP3	0.366025419332107
BAX	1126.14727596842	1.39495477179479	0.378562174254803	3.68487626779074	0.00022881377019844	0.00845827724114968	shIFI6_1_Day2_vs_shSCR_Day2	BAX	BAX	2.62980307530969
BBC3	461.992759593557	4.31438501551977	1.01830272394746	4.23683931512527	2.26688242064005e-05	0.00169737063584386	shIFI6_1_Day2_vs_shSCR_Day2	BBC3	BBC3	19.8957036086406
BEND4	28.9463309925475	2.6302602710038	0.663745914162756	3.96275173207143	7.40908182701573e-05	0.00377365807768878	shIFI6_1_Day2_vs_shSCR_Day2	BEND4	BEND4	6.19137683564792
BEST1	22.9298498252607	3.12125386916485	1.02426388210093	3.04731419676993	0.002308962229029	0.0384452306031608	shIFI6_1_Day2_vs_shSCR_Day2	BEST1	BEST1	8.7014381728543
BGLAP	9.6611360747392	7.45040220848993	2.44242301243937	3.05041435105414	0.00228525849837453	0.038219170392422	shIFI6_1_Day2_vs_shSCR_Day2	BGLAP	BGLAP	174.901906914983
BLNK	86.1709865052342	2.4963609515501	0.694960421990623	3.59209081921471	0.000328035479817875	0.0107360066267854	shIFI6_1_Day2_vs_shSCR_Day2	BLNK	BLNK	5.64260340267904
BLOC1S2	738.459655898994	1.34242514245031	0.355329191985584	3.77797595223973	0.000158108141699756	0.00649575270206144	shIFI6_1_Day2_vs_shSCR_Day2	BLOC1S2	BLOC1S2	2.5357721912777
BLVRB	71.6852793292458	1.50644642844025	0.496796649051444	3.03232002735239	0.00242681763517069	0.0395804269969208	shIFI6_1_Day2_vs_shSCR_Day2	BLVRB	BLVRB	2.84109373086901
BRCA2	1197.702656359	1.01651423528313	0.311178400944183	3.26666064289425	0.00108824045810928	0.0236164469620504	shIFI6_1_Day2_vs_shSCR_Day2	BRCA2	BRCA2	2.02302512176986
BRIP1	1108.79000399649	1.04556285398458	0.329668486755474	3.17155838665317	0.00151623385134797	0.0289078683461915	shIFI6_1_Day2_vs_shSCR_Day2	BRIP1	BRIP1	2.06417151875281
BSN	387.684477811349	2.33503036664292	0.714057720230501	3.27008629763034	0.00107514679072815	0.0234940415979956	shIFI6_1_Day2_vs_shSCR_Day2	BSN	BSN	5.04561583711927
BTBD19	85.8201337813372	1.15167241919461	0.329068936307515	3.49979074937166	0.000465623510644568	0.0136082205224017	shIFI6_1_Day2_vs_shSCR_Day2	BTBD19	BTBD19	2.22171293409177
BTG1	1669.52209894171	1.11782725325895	0.283787485996836	3.93895893376852	8.18359346363661e-05	0.00405664752710564	shIFI6_1_Day2_vs_shSCR_Day2	BTG1	BTG1	2.17019887094406
BTG2	1383.07277595347	1.96229698505903	0.324563144432931	6.04596368601095	1.48519548517699e-09	1.12273352701955e-06	shIFI6_1_Day2_vs_shSCR_Day2	BTG2	BTG2	3.89681916881453
BTG3	320.647168796682	1.59727722383402	0.384698294926182	4.15202574303198	3.29545180818587e-05	0.00222914051219548	shIFI6_1_Day2_vs_shSCR_Day2	BTG3	BTG3	3.02571735123406
C11orf24	429.053099973813	1.43118996652385	0.445290138545197	3.21406167044182	0.00130871561580133	0.0262307309275269	shIFI6_1_Day2_vs_shSCR_Day2	C11orf24	C11orf24	2.69669052617612
C11orf96	121.06921462669	2.11808450445061	0.519379027465397	4.07810941998755	4.54033986257872e-05	0.00270257473946172	shIFI6_1_Day2_vs_shSCR_Day2	C11orf96	C11orf96	4.34117175996908
C12orf5	534.357622952381	1.36586402708855	0.428459354117123	3.18784970841173	0.00143335015996585	0.0279263158099532	shIFI6_1_Day2_vs_shSCR_Day2	C12orf5	C12orf5	2.57730634035832
C15orf26	17.2196806153652	3.05487607883176	0.854188535127199	3.5763487253746	0.000348426789572833	0.0112338011017854	shIFI6_1_Day2_vs_shSCR_Day2	C15orf26	C15orf26	8.31015898956191
C15orf53	17.783344363935	2.7647096596543	0.884326637726409	3.12634443169362	0.0017699412088009	0.0322777752165873	shIFI6_1_Day2_vs_shSCR_Day2	C15orf53	C15orf53	6.79611214747441
C16orf59	183.652002184053	1.08024671579722	0.339591605648246	3.18101713302112	0.00146758949990721	0.0283464257661458	shIFI6_1_Day2_vs_shSCR_Day2	C16orf59	C16orf59	2.11439763410622
C18orf61	59.8911808142519	5.26041252089272	1.25448001171871	4.19330118595165	2.74924032962373e-05	0.00196994144756309	shIFI6_1_Day2_vs_shSCR_Day2	C18orf61	C18orf61	38.330277052026
C2orf88	57.48908594049	2.03966823407437	0.522504633785512	3.90363664202767	9.4758011524912e-05	0.00449105447098791	shIFI6_1_Day2_vs_shSCR_Day2	C2orf88	C2orf88	4.11150970437471
C3orf67	78.4613861610931	2.15841491328091	0.49957953297011	4.32046305109551	1.55702126788042e-05	0.00135290830741862	shIFI6_1_Day2_vs_shSCR_Day2	C3orf67	C3orf67	4.46424100242081
C4orf32	73.5964770607335	2.26715598142322	0.425571899519553	5.32731598111321	9.96746779695238e-08	3.15446953198315e-05	shIFI6_1_Day2_vs_shSCR_Day2	C4orf32	C4orf32	4.81373252740033
C5	214.763018322005	1.05779198614848	0.315888921232959	3.34862008461637	0.000812150772138856	0.0195583251280907	shIFI6_1_Day2_vs_shSCR_Day2	C5	C5	2.08174301924599
CADM1	118.849357969264	2.04244990474762	0.59575276612378	3.42835152581275	0.000607258598037328	0.0162211002539335	shIFI6_1_Day2_vs_shSCR_Day2	CADM1	CADM1	4.11944478315741
CALHM1	53.2018332022234	4.82862954791202	0.932425837506418	5.17856686685688	2.23596931111278e-07	5.63427000245236e-05	shIFI6_1_Day2_vs_shSCR_Day2	CALHM1	CALHM1	28.4159599418196
CAMKK1	71.1523836672337	-1.6519647248007	0.561520756017079	-2.94194775010321	0.00326154953321471	0.0483919208956558	shIFI6_1_Day2_vs_shSCR_Day2	CAMKK1	CAMKK1	0.318206514161096
CAPN3	90.9935286843846	1.0897995041679	0.342895679953183	3.17822465513911	0.00148179887127905	0.0284667307939872	shIFI6_1_Day2_vs_shSCR_Day2	CAPN3	CAPN3	2.12844454777076
CCDC15	145.765281261043	1.51984449462343	0.406765578716615	3.73641373347933	0.000186663446966793	0.00733029780439206	shIFI6_1_Day2_vs_shSCR_Day2	CCDC15	CCDC15	2.86760138602957
CCL3	27.9799479701692	4.53290208493234	1.12113522241786	4.04313591642997	5.27410266214559e-05	0.00293158669665365	shIFI6_1_Day2_vs_shSCR_Day2	CCL3	CCL3	23.1493869820624
CCL3L3	35.8469798700424	2.72727860360394	0.608384647515638	4.48281956939724	7.36632103073216e-06	0.000818907409291468	shIFI6_1_Day2_vs_shSCR_Day2	CCL3L3	CCL3L3	6.62205321172179
CCL5	313.21206227085	1.41711890686549	0.351932545621533	4.02667762472146	5.65705083015084e-05	0.00304373492886301	shIFI6_1_Day2_vs_shSCR_Day2	CCL5	CCL5	2.67051670139747
CCNA1	17.6580457398759	3.71629124708212	1.21694329898678	3.05379161886694	0.00225968980709877	0.0380448220417887	shIFI6_1_Day2_vs_shSCR_Day2	CCNA1	CCNA1	13.1436243409053
CCND1	265.488877507555	6.49430866158247	1.3845511948316	4.6905514839936	2.72469656748451e-06	0.00039610276349806	shIFI6_1_Day2_vs_shSCR_Day2	CCND1	CCND1	90.1533165724613
CCPG1	1100.39939474355	1.19063470860202	0.230110999656646	5.17417555170591	2.28919516943035e-07	5.67382651911763e-05	shIFI6_1_Day2_vs_shSCR_Day2	CCPG1	CCPG1	2.28253140252534
CCR2	41.9744961919188	2.73946720794148	0.80623022413991	3.39787212872595	0.000679121550322511	0.0173733311663723	shIFI6_1_Day2_vs_shSCR_Day2	CCR2	CCR2	6.67823660506095
CCR7	74.3230020897131	2.68805992780022	0.681896122507632	3.94203726795665	8.07924188000444e-05	0.00401809401262458	shIFI6_1_Day2_vs_shSCR_Day2	CCR7	CCR7	6.44446201795731
CD24	283.27053350071	4.43271277468952	1.19743881692137	3.70182819535288	0.000214051546404631	0.00803038543447051	shIFI6_1_Day2_vs_shSCR_Day2	CD24	CD24	21.5963077376782
CD38	207.155310029626	2.34935980978526	0.747817020575168	3.14162388010145	0.00168013715845205	0.0310917915527987	shIFI6_1_Day2_vs_shSCR_Day2	CD38	CD38	5.09598068621517
CD7	240.399478046233	-1.62345471895469	0.303129655039404	-5.35564466216166	8.52519060766602e-08	2.89938216303353e-05	shIFI6_1_Day2_vs_shSCR_Day2	CD7	CD7	0.324557338253383
CD80	85.2394074199691	4.91664079079739	1.19099042412293	4.12819506455572	3.65621893862372e-05	0.00238268854021776	shIFI6_1_Day2_vs_shSCR_Day2	CD80	CD80	30.2034362785915
CDCA5	1594.35039534509	1.07018685756998	0.250855924813503	4.26614144499716	1.98882716232167e-05	0.00155798330917831	shIFI6_1_Day2_vs_shSCR_Day2	CDCA5	CDCA5	2.0997053030415
CDH11	238.894877358359	3.62109991891018	1.14917819309669	3.15103431361884	0.00162693375372964	0.0303674215094302	shIFI6_1_Day2_vs_shSCR_Day2	CDH11	CDH11	12.3043788036056
CDKN1A	4294.01381033971	2.94859407949979	0.694272739711549	4.24702557200338	2.16627242626205e-05	0.00167101391901306	shIFI6_1_Day2_vs_shSCR_Day2	CDKN1A	CDKN1A	7.71996378390007
CDKN2D	181.682747469097	1.13421707567541	0.326963187135703	3.46894427354803	0.000522507822295567	0.0147659733930592	shIFI6_1_Day2_vs_shSCR_Day2	CDKN2D	CDKN2D	2.19499412096426
CEACAM1	404.091705752082	2.84318273784363	0.880243214954052	3.22999676628243	0.00123791618209318	0.0254214705239975	shIFI6_1_Day2_vs_shSCR_Day2	CEACAM1	CEACAM1	7.17601416397785
CEBPB	887.54862158833	1.57637033936756	0.308496718664314	5.10984475359321	3.22423639952791e-07	7.3859439582519e-05	shIFI6_1_Day2_vs_shSCR_Day2	CEBPB	CEBPB	2.98218620162001
CEBPE	35.0697516878526	1.62253699669996	0.553972394962706	2.92891308565869	0.00340149520401772	0.0498325639433566	shIFI6_1_Day2_vs_shSCR_Day2	CEBPE	CEBPE	3.07916034517652
CEL	368.91338364975	1.97731346641919	0.431374619956402	4.58375012099467	4.5670998221421e-06	0.000590170788127919	shIFI6_1_Day2_vs_shSCR_Day2	CEL	CEL	3.9375915486477
CELP	19.1724324957395	5.1744092816942	1.32858683516371	3.89467149962884	9.8331900130769e-05	0.00457508573659701	shIFI6_1_Day2_vs_shSCR_Day2	CELP	CELP	36.1120716677429
CELSR1	95.7956741359908	1.9838066399462	0.491701686046955	4.0345735966355	5.4701543174449e-05	0.00300739138637998	shIFI6_1_Day2_vs_shSCR_Day2	CELSR1	CELSR1	3.95535350592677
CENPQ	195.873371522248	1.36515732855093	0.352218467912017	3.87588230862427	0.000106239028677552	0.00485265218905109	shIFI6_1_Day2_vs_shSCR_Day2	CENPQ	CENPQ	2.57604416606275
CENPU	974.808323465072	1.149765410632	0.366461969005328	3.13747539411187	0.00170409576852623	0.0314581488697778	shIFI6_1_Day2_vs_shSCR_Day2	CENPU	CENPU	2.21877813047447
CEP170B	288.545518960426	4.73597454532328	1.31265283798423	3.60794142082232	0.000308636149446166	0.010390562660043	shIFI6_1_Day2_vs_shSCR_Day2	CEP170B	CEP170B	26.6483544847962
CHAC1	94.7809428758679	1.78195936338488	0.453363203520791	3.93053373001227	8.47575015071778e-05	0.0041470830591813	shIFI6_1_Day2_vs_shSCR_Day2	CHAC1	CHAC1	3.43892907875874
CHADL	80.539335605471	1.99692789096047	0.609097670670073	3.27850193346436	0.0010435964932054	0.0229667181670633	shIFI6_1_Day2_vs_shSCR_Day2	CHADL	CHADL	3.99149136758052
CHRDL1	371.895746894208	1.853658675217	0.313350032886392	5.91561666083839	3.30634458776904e-09	2.17341842706435e-06	shIFI6_1_Day2_vs_shSCR_Day2	CHRDL1	CHRDL1	3.61415573884501
CITED4	67.6513135746445	1.98084340561221	0.646243545660209	3.06516547656745	0.00217549594383549	0.0370815368374845	shIFI6_1_Day2_vs_shSCR_Day2	CITED4	CITED4	3.94723771543111
CKB	359.810417252954	2.07797957367477	0.450307376483307	4.61458035598447	3.93890359808894e-06	0.000527011358402714	shIFI6_1_Day2_vs_shSCR_Day2	CKB	CKB	4.22215509095802
CLCA2	103.013009868771	5.43324460445657	1.57481839541938	3.45007692332021	0.000560426838737316	0.0153776649271678	shIFI6_1_Day2_vs_shSCR_Day2	CLCA2	CLCA2	43.2085407766087
CLCN6	659.243024080536	-1.18643673319905	0.325449068703615	-3.64553734298601	0.000266833662166712	0.00932474853583323	shIFI6_1_Day2_vs_shSCR_Day2	CLCN6	CLCN6	0.439386748995169
CLEC12A	85.7486760183209	-1.72471889244235	0.53465623422372	-3.22584640754542	0.00125600739914005	0.0256440891744379	shIFI6_1_Day2_vs_shSCR_Day2	CLEC12A	CLEC12A	0.302557469555196
CLEC17A	12.0337006896883	7.75495782959096	2.35503963668561	3.29292030112283	0.000991525766205848	0.0224414342204584	shIFI6_1_Day2_vs_shSCR_Day2	CLEC17A	CLEC17A	216.01052966439
CLNK	106.362664084735	1.44935568394939	0.389405480423956	3.72197043136487	0.000197674175310636	0.00762564825844886	shIFI6_1_Day2_vs_shSCR_Day2	CLNK	CLNK	2.73086062278367
CLU	40.2313796644235	4.02490203062275	0.842611422770499	4.77670005634258	1.78195264710082e-06	0.000286610022037419	shIFI6_1_Day2_vs_shSCR_Day2	CLU	CLU	16.2785696040656
CMBL	690.67427283019	1.71105056125191	0.299889154132688	5.70561001514195	1.15927150894413e-08	7.0108103774905e-06	shIFI6_1_Day2_vs_shSCR_Day2	CMBL	CMBL	3.27399146593179
CNRIP1	159.200469688945	4.74096793648452	0.895534870548156	5.29400707041433	1.19664803066972e-07	3.4792541491722e-05	shIFI6_1_Day2_vs_shSCR_Day2	CNRIP1	CNRIP1	26.7407483728394
COL27A1	35.0012916706172	2.46361883686452	0.817325801920922	3.01424331774966	0.00257621103073867	0.0412603120484512	shIFI6_1_Day2_vs_shSCR_Day2	COL27A1	COL27A1	5.5159861593582
COL4A1	76.6854737787907	5.14766415574367	1.26096950602996	4.08230661497168	4.45909128562985e-05	0.00266470360266552	shIFI6_1_Day2_vs_shSCR_Day2	COL4A1	COL4A1	35.4487820668703
COL5A1	784.58639043957	3.4810774134001	0.697547777081627	4.99045015663887	6.02387434234746e-07	0.000118279163872664	shIFI6_1_Day2_vs_shSCR_Day2	COL5A1	COL5A1	11.1662852672636
COL6A2	112.260948468909	1.81084799633686	0.416998957181542	4.34257200204101	1.40824310747992e-05	0.00127492380490951	shIFI6_1_Day2_vs_shSCR_Day2	COL6A2	COL6A2	3.50848451833343
