baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
GREB1	195.377737761099	-1.26303421854725	0.301752105568324	-4.18566828611996	2.84328321870806e-05	0.0120608126807134	shIFI6_2_Day3_vs_shSCR_Day3	GREB1	GREB1	0.416666720757144
HSPB1	996.4910974999	1.16025077345601	0.217690729883005	5.32981250087942	9.83142143307829e-08	0.000110456019800635	shIFI6_2_Day3_vs_shSCR_Day3	HSPB1	HSPB1	2.23496273011677
IL17RB	36.2959490039556	4.28893130642871	0.698739228675983	6.13810006711039	8.35142529124489e-10	1.40612551395045e-06	shIFI6_2_Day3_vs_shSCR_Day3	IL17RB	IL17RB	19.5477588428634
LINC00654	54.349631801175	2.39317479668519	0.481927772255168	4.96583707032776	6.8405367942749e-07	0.000489067287441591	shIFI6_2_Day3_vs_shSCR_Day3	LINC00654	LINC00654	5.25312093037734
MGST1	119.449183888915	1.79494543463878	0.300471339544522	5.97376587517364	2.31838455292878e-09	3.03882255275139e-06	shIFI6_2_Day3_vs_shSCR_Day3	MGST1	MGST1	3.47002350350016
MSRB3	68.2210853140011	-3.36898316486933	0.377147940326283	-8.93278950948192	4.15399550793786e-19	5.99103493529403e-15	shIFI6_2_Day3_vs_shSCR_Day3	MSRB3	MSRB3	0.0967910079509533
NCAM1	690.068382606846	-1.29192617145817	0.287812689437	-4.48877418846735	7.1634180637547e-06	0.00353752043601442	shIFI6_2_Day3_vs_shSCR_Day3	NCAM1	NCAM1	0.408405394776559
NEFH	366.633387065609	1.12621377864693	0.232024966226656	4.85384739824411	1.21088929059286e-06	0.000828090332684134	shIFI6_2_Day3_vs_shSCR_Day3	NEFH	NEFH	2.18285118517979
PIEZO2	931.92390107165	1.16580909966792	0.22192056299219	5.25327208956724	1.49420543333188e-07	0.000154061066677326	shIFI6_2_Day3_vs_shSCR_Day3	PIEZO2	PIEZO2	2.24359006503341
PODXL2	94.145063811846	1.45114880096356	0.2873822533035	5.04954214911462	4.42870218072991e-07	0.000386994758892782	shIFI6_2_Day3_vs_shSCR_Day3	PODXL2	PODXL2	2.73425690324525
PTPRM	216.587117750892	-1.2937076806221	0.221829968001628	-5.8319788452235	5.47738647335006e-09	6.62721629533255e-06	shIFI6_2_Day3_vs_shSCR_Day3	PTPRM	PTPRM	0.407901387419824
PXDN	306.052573079738	-1.98010908574283	0.242179656961461	-8.17619906885051	2.92937872670429e-16	9.21523959846637e-13	shIFI6_2_Day3_vs_shSCR_Day3	PXDN	PXDN	0.253470703675645
RAB7B	248.922804395461	2.32608701324391	0.349171833511968	6.66172580373433	2.7063059246921e-11	6.08106941278315e-08	shIFI6_2_Day3_vs_shSCR_Day3	RAB7B	RAB7B	5.01443450815424
SLFN13	915.418973820869	-1.86918481383017	0.222728910442108	-8.39219663994184	4.77141966053649e-17	2.50165532801928e-13	shIFI6_2_Day3_vs_shSCR_Day3	SLFN13	SLFN13	0.273728050017185
SLFN5	86.3879967534411	-1.6627107277343	0.408713292254715	-4.0681591698713	4.73860091768523e-05	0.0181788911790905	shIFI6_2_Day3_vs_shSCR_Day3	SLFN5	SLFN5	0.31584513867055
SNORD3B-1	249.114631451811	20.3927125243841	4.54405412203721	4.4877794094674	7.19693902679517e-06	0.00353752043601442	shIFI6_2_Day3_vs_shSCR_Day3	SNORD3B-1	SNORD3B-1	1376632.95798798
SNORD3B-2	328.764111138475	-24.6321386726018	4.03007020784001	-6.11208673850965	9.83367070599208e-10	1.40612551395045e-06	shIFI6_2_Day3_vs_shSCR_Day3	SNORD3B-2	SNORD3B-2	3.84580626151558e-08
SPSB4	44.8471323073171	2.10764877157233	0.545737724171822	3.86201773896201	0.000112454398961133	0.0401998918468106	shIFI6_2_Day3_vs_shSCR_Day3	SPSB4	SPSB4	4.30988319847225
TCF4	115.258817287564	-3.06653219606749	0.345895960732964	-8.8654755885828	7.61782050390238e-19	5.99103493529403e-15	shIFI6_2_Day3_vs_shSCR_Day3	TCF4	TCF4	0.119366325856864
TES	45.2987476626106	-3.28342513097517	0.441871698818052	-7.43072059097223	1.08007648048977e-13	2.83142049360393e-10	shIFI6_2_Day3_vs_shSCR_Day3	TES	TES	0.102704754086101
TP53TG1	12.9434339449473	-3.2974126470746	0.866218693275171	-3.80667454151455	0.000140847900426614	0.0492310361291157	shIFI6_2_Day3_vs_shSCR_Day3	TP53TG1	TP53TG1	0.101713801266877
WFS1	44.8848424889089	-1.92737312329129	0.399665650834692	-4.82246377507303	1.41795786984455e-06	0.000929294138949371	shIFI6_2_Day3_vs_shSCR_Day3	WFS1	WFS1	0.262907440425021
ZNF483	20.9759779775973	2.98460068301503	0.599543063992772	4.97812561309359	6.42029860928115e-07	0.000480880365835158	shIFI6_2_Day3_vs_shSCR_Day3	ZNF483	ZNF483	7.91506217412195
