baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
MS4A2	456.64856302048	2.33548139368404	0.616645186224113	3.78739905193266	0.000152232502319907	0.0478893005797963	shIFI6_1_Day1_vs_shSCR_Day1	MS4A2	MS4A2	5.04719348511803
MSRB3	68.2210853140011	-1.98680862698425	0.326084249850866	-6.09293036352696	1.10862296394598e-09	1.74375305999064e-06	shIFI6_1_Day1_vs_shSCR_Day1	MSRB3	MSRB3	0.252296373271297
PIK3R3	100.281468871286	3.68678585700588	0.56636446046555	6.50956427240394	7.53691029027773e-11	1.48185077444723e-07	shIFI6_1_Day1_vs_shSCR_Day1	PIK3R3	PIK3R3	12.8775466121826
PTPRM	216.587117750892	-1.02263533842362	0.223826283629668	-4.56887958750915	4.90338372738976e-06	0.0027544758088612	shIFI6_1_Day1_vs_shSCR_Day1	PTPRM	PTPRM	0.492216409953733
RAB44	85.6919407504129	2.76883779266503	0.670125701323822	4.13181853373962	3.59904508319349e-05	0.0148972052930396	shIFI6_1_Day1_vs_shSCR_Day1	RAB44	RAB44	6.81558641689515
RAB7B	248.922804395461	1.43883367760777	0.334401940514408	4.30270732099946	1.68723667231124e-05	0.00829329550586984	shIFI6_1_Day1_vs_shSCR_Day1	RAB7B	RAB7B	2.71101609366068
SPG20	16.5912222958928	-3.10929319142673	0.783957048266808	-3.96615248029319	7.30421445526155e-05	0.0273542831349545	shIFI6_1_Day1_vs_shSCR_Day1	SPG20	SPG20	0.115880266166157
SPSB4	44.8471323073171	2.10640201485111	0.503031631345453	4.18741463477583	2.82150089856207e-05	0.0125238390502114	shIFI6_1_Day1_vs_shSCR_Day1	SPSB4	SPSB4	4.30616026703907
TCF4	115.258817287564	-1.97062900744873	0.329492964723076	-5.98079236412517	2.22054780721565e-09	2.91058303830791e-06	shIFI6_1_Day1_vs_shSCR_Day1	TCF4	TCF4	0.255141766704998
TNFRSF8	221.971408517785	1.00587164999007	0.216568865411298	4.64458105776081	3.40767239360236e-06	0.00206151073380659	shIFI6_1_Day1_vs_shSCR_Day1	TNFRSF8	TNFRSF8	2.00815642199583
VWA1	74.0679913970948	1.50271727552326	0.39413433092914	3.81270332878825	0.000137455067053709	0.0450423072851624	shIFI6_1_Day1_vs_shSCR_Day1	VWA1	VWA1	2.83375940769175
WDR86	8.8126530939203	4.70208301765391	1.16853558555095	4.02391084687157	5.72395929781906e-05	0.022508038948849	shIFI6_1_Day1_vs_shSCR_Day1	WDR86	WDR86	26.02963213204
