baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
CNTN5	871.871022930579	1.00507843522428	0.214443025474245	4.68692527071716	2.77340176969835e-06	0.00273901158775409	shIFI6_1_Day3_vs_shSCR_Day3	CNTN5	CNTN5	2.00705261179242
COL6A2	112.260948468909	1.42435751775693	0.362390398605096	3.93045048444864	8.47868539174831e-05	0.0330819406460628	shIFI6_1_Day3_vs_shSCR_Day3	COL6A2	COL6A2	2.68394948338997
FREM3	73.8009885349275	1.7098602584186	0.442343064856802	3.8654618875332	0.000110879163337955	0.0400625347728893	shIFI6_1_Day3_vs_shSCR_Day3	FREM3	FREM3	3.27129135675211
GOLM1	62.5711003391697	1.88997138582852	0.346871055607165	5.44862811490657	5.07598216383886e-08	7.51955997751089e-05	shIFI6_1_Day3_vs_shSCR_Day3	GOLM1	GOLM1	3.70627873712161
HLF	114.055553140816	1.36529327663184	0.352672236726545	3.87128085075338	0.000108264965731112	0.0400625347728893	shIFI6_1_Day3_vs_shSCR_Day3	HLF	HLF	2.57628692336885
IL17RB	36.2959490039556	3.19774351737758	0.710078260977629	4.50336771748928	6.6885006561297e-06	0.00471825946285264	shIFI6_1_Day3_vs_shSCR_Day3	IL17RB	IL17RB	9.17522487543169
KIAA0087	754.465405438209	1.38723940265826	0.213694208888269	6.49170330761553	8.48712766492077e-11	3.14320773070341e-07	shIFI6_1_Day3_vs_shSCR_Day3	KIAA0087	KIAA0087	2.6157767263927
KLHL33	88.5827568266394	-1.34359138256301	0.314663232027771	-4.26993447535817	1.95530403108889e-05	0.0115863495666203	shIFI6_1_Day3_vs_shSCR_Day3	KLHL33	KLHL33	0.39403853155218
LAT	333.840492201993	1.88882355895496	0.323272027448815	5.84283018194028	5.13213284544007e-09	1.26712359953915e-05	shIFI6_1_Day3_vs_shSCR_Day3	LAT	LAT	3.70333114644678
LINC00654	54.349631801175	2.80226258638501	0.482201359819243	5.8113950309793	6.19543756508802e-09	1.31113160127448e-05	shIFI6_1_Day3_vs_shSCR_Day3	LINC00654	LINC00654	6.9753353886201
LINC00865	237.954216336481	1.50044426409555	0.328474847278703	4.56791220553474	4.92606268675967e-06	0.00427497797092958	shIFI6_1_Day3_vs_shSCR_Day3	LINC00865	LINC00865	2.82929824586102
LOX	578.34571758088	1.94606029347174	0.24983327382165	7.78943598546041	6.73089730331169e-15	9.97115126512594e-11	shIFI6_1_Day3_vs_shSCR_Day3	LOX	LOX	3.85320860697284
MGST1	119.449183888915	1.3989757421883	0.308443324467895	4.53560064754753	5.74397776269838e-06	0.0044784887671902	shIFI6_1_Day3_vs_shSCR_Day3	MGST1	MGST1	2.63714288707491
MOCS2	28.3711389024165	2.1022466440686	0.498103378286135	4.22050268219816	2.43758156686659e-05	0.0138885897429083	shIFI6_1_Day3_vs_shSCR_Day3	MOCS2	MOCS2	4.29377514937993
MSRB3	68.2210853140011	-2.39340533122681	0.353446726540978	-6.77161549818265	1.27352231835901e-11	6.28865320805678e-08	shIFI6_1_Day3_vs_shSCR_Day3	MSRB3	MSRB3	0.190332610204553
PIK3R3	100.281468871286	2.01777158235533	0.513396061576425	3.93024359431117	8.48598450486288e-05	0.0330819406460628	shIFI6_1_Day3_vs_shSCR_Day3	PIK3R3	PIK3R3	4.04957802091579
RAB44	85.6919407504129	2.06081461824478	0.521177354685442	3.95415226643643	7.68064865775366e-05	0.0316058692266563	shIFI6_1_Day3_vs_shSCR_Day3	RAB44	RAB44	4.17221822281189
RAB7B	248.922804395461	1.57879152913967	0.354511562007044	4.45342747131135	8.45102639662806e-06	0.00569061386543855	shIFI6_1_Day3_vs_shSCR_Day3	RAB7B	RAB7B	2.98719523037074
RASD1	516.515630403129	1.25861732365406	0.318108588597807	3.95656504969554	7.60351902349114e-05	0.0316058692266563	shIFI6_1_Day3_vs_shSCR_Day3	RASD1	RASD1	2.39266318590724
SNORD3B-1	249.114631451811	20.7063951527381	4.54408513058372	4.55677976043513	5.19438392579536e-06	0.00427497797092958	shIFI6_1_Day3_vs_shSCR_Day3	SNORD3B-1	SNORD3B-1	1710984.37317676
SNORD3B-2	328.764111138475	-24.1173614027143	4.03007020784001	-5.98435266854579	2.17252135459198e-09	6.43674626938512e-06	shIFI6_1_Day3_vs_shSCR_Day3	SNORD3B-2	SNORD3B-2	5.49478623360256e-08
TCF4	115.258817287564	-1.29062653229007	0.31859750285046	-4.05096248634395	5.10073854816916e-05	0.0243749486621219	shIFI6_1_Day3_vs_shSCR_Day3	TCF4	TCF4	0.408773468956038
TPCN1	219.181118404273	1.21982210300298	0.293818322151951	4.15162027360614	3.30129692903531e-05	0.0163018042355764	shIFI6_1_Day3_vs_shSCR_Day3	TPCN1	TPCN1	2.32917994683984
TRIB2	269.748765066287	1.08634842507568	0.258134302895606	4.20846207919532	2.57114666904489e-05	0.0141070247241596	shIFI6_1_Day3_vs_shSCR_Day3	TRIB2	TRIB2	2.12335916815295
TRO	40.0787799411287	-2.71665696471625	0.600623501355252	-4.52306138302341	6.09515540900233e-06	0.00451468161144803	shIFI6_1_Day3_vs_shSCR_Day3	TRO	TRO	0.152126462237523
