baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
LINC00891	102.700221927148	17.1108953257813	3.54957468700158	4.82054804719023	1.43164369487091e-06	0.00151488354970126	shIFI6_1_Day5_vs_shSCR_Day5	LINC00891	LINC00891	141544.417573652
LOC102724705	88.9773562943058	-1.63860975346732	0.418702206977498	-3.91354458171124	9.09510991461826e-05	0.032079751970275	shIFI6_1_Day5_vs_shSCR_Day5	LOC102724705	LOC102724705	0.321165815300543
LOX	578.34571758088	2.231618177425	0.2623716133524	8.50556258320386	1.80717103214849e-17	2.67714316702478e-13	shIFI6_1_Day5_vs_shSCR_Day5	LOX	LOX	4.69660472051223
LYZ	478.148041853802	1.06686109336758	0.217185502574497	4.91221136181333	9.00548973462724e-07	0.00102621019175975	shIFI6_1_Day5_vs_shSCR_Day5	LYZ	LYZ	2.0948705446119
MGST1	119.449183888915	2.19274376111641	0.40790934417066	5.37556639104353	7.6342314480853e-08	0.000125659449635484	shIFI6_1_Day5_vs_shSCR_Day5	MGST1	MGST1	4.5717412768151
MSRB3	68.2210853140011	-1.36800991890966	0.346095010714311	-3.95270049136567	7.72741352984938e-05	0.0293522830849202	shIFI6_1_Day5_vs_shSCR_Day5	MSRB3	MSRB3	0.387425301819095
MSX1	97.5474633018498	-1.22074290314334	0.310580783894666	-3.9305165240273	8.47635675552004e-05	0.0306265241405546	shIFI6_1_Day5_vs_shSCR_Day5	MSX1	MSX1	0.429061719758053
P2RY6	110.465981905022	-2.22587166546683	0.473499953361913	-4.70089099199026	2.59028771668663e-06	0.00239828263968723	shIFI6_1_Day5_vs_shSCR_Day5	P2RY6	P2RY6	0.213769559438515
PPAP2A	22.1448723480669	-2.43844218457826	0.640728746498838	-3.80573245371422	0.000141385154097913	0.0453490681901031	shIFI6_1_Day5_vs_shSCR_Day5	PPAP2A	PPAP2A	0.184482748267463
RAB7B	248.922804395461	1.83559664535351	0.433140011242464	4.23788289631358	2.25637398257223e-05	0.012379971917713	shIFI6_1_Day5_vs_shSCR_Day5	RAB7B	RAB7B	3.56918985751949
RIMBP3B	121.061224997436	-3.58463271274128	0.585726326878415	-6.11997881646419	9.35877982473913e-10	4.62136547745618e-06	shIFI6_1_Day5_vs_shSCR_Day5	RIMBP3B	RIMBP3B	0.0833523848114574
SCML4	76.1217189183203	-1.47093970219168	0.390015796555121	-3.77148750174737	0.000162277287247285	0.0471708651250098	shIFI6_1_Day5_vs_shSCR_Day5	SCML4	SCML4	0.360747248923885
SNORD3B-1	249.114631451811	-23.4134241521203	4.54460885262237	-5.15191183914762	2.57844250001168e-07	0.000347245883592482	shIFI6_1_Day5_vs_shSCR_Day5	SNORD3B-1	SNORD3B-1	8.95070057407311e-08
SNORD3B-2	328.764111138475	18.8413288817155	4.03025428531424	4.674972730721	2.93992681371601e-06	0.00256188681284641	shIFI6_1_Day5_vs_shSCR_Day5	SNORD3B-2	SNORD3B-2	469683.335503416
SOX13	340.93912015898	-1.27953956984102	0.2242247417169	-5.70650482209735	1.15319641449906e-08	2.44049309776986e-05	shIFI6_1_Day5_vs_shSCR_Day5	SOX13	SOX13	0.411926952441985
